LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,T1819CAT1,T1819CAT2,T1819CAT3,T1819CAT4,T1819CAT5,T1819CAT1LA,T1819CAT2LA,T1819CAT3LA,T1819CAT4LA,T1819CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PT1819CAT1,PT1819CAT2,PT1819CAT3,PT1819CAT4,PT1819CAT5,PT1819CAT1LA,PT1819CAT2LA,PT1819CAT3LA,PT1819CAT4LA,PT1819CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,117916,Non-London,Primary,152,25,Medium,"4,610",87,"4,697","2,245",43,772,283,381,437,149,54,126,68,70,236,"4,863","2,948",47,391,71,"4,671","2,853",122,253,72,"4,421","2,898",33,386,67,"4,634","2,911",105,337,67,"4,493",3146,-8,385,53,4894,"2,976",114,5003,895,53,"3,404",37,411,62,"5,313","3,054",115,351,70,"4,641","3,017",43,381,54,"4,863","3,326",100,336,68,"4,995",121,5,9,15,0,98%,2%,46%,1%,16%,6%,8%,9%,3%,1%,3%,1%,2%,5%,63%,1%,8%,2%,100%,NA,NA,NA,NA,NA,62%,1%,8%,2%,100%,NA,NA,NA,NA,NA,64%,0%,8%,1%,100%,NA,NA,NA,NA,NA,64%,1%,8%,1%,100%,NA,NA,NA,NA,NA,62%,1%,8%,1%,100%,NA,NA,NA,NA,NA,-1%,0%,0%,-1%,0%
811,117935,Non-London,Primary,553,11,Low,"3,957",45,"4,002","1,830",191,779,337,255,116,211,49,156,51,88,87,"4,149","2,328",115,212,57,"3,594","2,853",122,253,72,"4,421","2,367",125,208,53,"3,692","2,911",105,337,67,"4,493",2279,126,232,42,3617,"2,976",114,3665,732,42,"2,521",111,246,46,"3,943","3,054",115,351,70,"4,641","2,609",191,255,49,"4,149","3,145",111,375,72,"4,922",NA,NA,NA,NA,NA,99%,1%,44%,5%,19%,8%,6%,3%,5%,1%,4%,1%,2%,2%,65%,3%,6%,2%,100%,NA,NA,NA,NA,NA,64%,3%,3%,4%,100%,NA,NA,NA,NA,NA,63%,3%,6%,1%,100%,NA,NA,NA,NA,NA,64%,3%,6%,1%,100%,NA,NA,NA,NA,NA,63%,5%,6%,1%,100%,NA,NA,NA,NA,NA,-2%,2%,0%,-1%,0%
811,117936,Non-London,Primary,470,27,Medium,"4,663",229,"4,892","1,863",84,"1,224",258,335,280,226,59,210,111,66,131,"4,846","2,961",80,255,62,"4,227","3,162",113,289,77,"4,729","2,964",91,279,53,"4,491","3,181",132,369,69,"4,930",2857,89,246,32,4318,"3,176",126,4526,1173,32,"3,042",101,272,72,"4,758","3,252",173,321,83,"4,939","3,087",84,335,59,"4,846","3,326",100,336,68,"4,995",240,-117,19,-62,147,95%,5%,38%,2%,25%,5%,7%,6%,5%,1%,4%,2%,1%,3%,70%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,5%,3%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,64%,2%,6%,2%,100%,NA,NA,NA,NA,NA,64%,2%,7%,1%,100%,NA,NA,NA,NA,NA,-6%,0%,1%,0%,0%
811,117937,Non-London,Primary,279,29,Medium,"5,071",36,"5,106","2,310",22,"1,412",258,308,179,180,61,102,61,57,108,"5,058","3,682",-23,365,74,"5,150","3,162",113,289,77,"4,729","3,619",69,328,58,"5,269","3,181",132,369,69,"4,930",3342,56,302,50,4785,"3,176",126,4778,1162,50,"3,510",32,298,58,"4,939","3,252",173,321,83,"4,939","3,722",22,308,61,"5,058","3,326",100,336,68,"4,995",281,60,145,-9,557,99%,1%,46%,0%,28%,5%,6%,4%,4%,1%,2%,1%,1%,2%,71%,0%,7%,1%,100%,NA,NA,NA,NA,NA,69%,1%,3%,3%,100%,NA,NA,NA,NA,NA,70%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,1%,6%,1%,100%,NA,NA,NA,NA,NA,74%,0%,6%,1%,100%,NA,NA,NA,NA,NA,3%,0%,-1%,0%,0%
811,117939,Non-London,Primary,39,13,Low,"8,534",159,"8,693","3,273",330,"1,179",761,973,324,354,255,282,52,537,238,"8,557","4,380",285,767,152,"7,636","2,853",122,253,72,"4,421","3,794",849,925,179,"8,107","2,911",105,337,67,"4,493",3776,871,897,151,8049,"2,976",114,7944,980,151,"4,431",456,925,171,"8,229","3,054",115,351,70,"4,641","4,452",330,973,255,"8,557","3,145",111,375,72,"4,922",NA,21,-33,6,334,98%,2%,38%,4%,14%,9%,11%,4%,4%,3%,3%,1%,6%,3%,57%,4%,10%,2%,100%,NA,NA,NA,NA,NA,46%,10%,4%,3%,100%,NA,NA,NA,NA,NA,47%,11%,11%,2%,100%,NA,NA,NA,NA,NA,54%,6%,11%,2%,100%,NA,NA,NA,NA,NA,52%,4%,11%,3%,100%,NA,NA,NA,NA,NA,-5%,0%,1%,1%,0%
811,117941,Non-London,Primary,366,22,Medium,"4,534",68,"4,603","2,079",74,"1,066",194,331,110,198,50,237,97,77,122,"4,635","2,765",150,244,49,"4,197","2,853",122,253,72,"4,421","3,086",75,298,55,"4,570","2,911",105,337,67,"4,493",2766,204,318,37,4239,"2,976",114,4152,953,37,"2,995",98,319,42,"4,402","3,054",115,351,70,"4,641","3,145",74,331,50,"4,635","3,326",100,336,68,"4,995",373,-21,177,15,665,99%,1%,45%,2%,23%,4%,7%,2%,4%,1%,5%,2%,2%,3%,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,68%,2%,2%,5%,100%,NA,NA,NA,NA,NA,65%,5%,7%,1%,100%,NA,NA,NA,NA,NA,68%,2%,7%,1%,100%,NA,NA,NA,NA,NA,68%,2%,7%,1%,100%,NA,NA,NA,NA,NA,2%,-2%,1%,0%,0%
811,117942,Non-London,Primary,54,21,Medium,"7,316",219,"7,535","2,671",118,"1,357",430,941,343,172,128,502,93,152,162,"7,069",SUPP,111,582,SUPP,"5,521","3,162",113,289,77,"4,729","2,881",684,625,90,"5,735","2,911",105,337,67,"4,493",2929,392,707,93,5273,"2,976",114,5428,971,93,"3,637",125,835,115,"5,958","3,054",115,351,70,"4,641","4,028",118,941,128,"7,069","3,326",100,336,68,"4,995",NA,NA,NA,NA,NA,97%,3%,38%,2%,19%,6%,13%,5%,2%,2%,7%,1%,2%,2%,SUPP,2%,11%,SUPP,100%,NA,NA,NA,NA,NA,50%,12%,4%,5%,100%,NA,NA,NA,NA,NA,56%,7%,13%,2%,100%,NA,NA,NA,NA,NA,61%,2%,14%,2%,100%,NA,NA,NA,NA,NA,57%,2%,13%,2%,100%,NA,NA,NA,NA,NA,NA,0%,2%,NA,0%
811,117969,Non-London,Primary,94,11,Low,"5,493",159,"5,652","2,521",67,"1,103",318,362,243,260,36,410,47,163,134,"5,664","4,429",140,430,43,"6,662","2,853",122,253,72,"4,421",SUPP,75,426,40,"5,770","2,911",105,337,67,"4,493",3403,95,375,33,5304,"2,976",114,5270,1160,33,"3,368",68,350,31,"5,086","3,054",115,351,70,"4,641","3,624",67,362,36,"5,664","3,145",111,375,72,"4,922",NA,-78,36,8,305,97%,3%,45%,1%,20%,6%,6%,4%,5%,1%,7%,1%,3%,2%,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,1%,3%,5%,100%,NA,NA,NA,NA,NA,64%,2%,7%,1%,100%,NA,NA,NA,NA,NA,66%,1%,7%,1%,100%,NA,NA,NA,NA,NA,64%,1%,6%,1%,100%,NA,NA,NA,NA,NA,-2%,-1%,0%,0%,0%
811,117970,Non-London,Primary,17,24,Medium,"13,910",116,"14,026","6,727","1,033","1,592",923,"1,747",376,761,273,972,301,177,211,"15,094","5,957",77,"1,145",130,"9,100","2,853",122,253,72,"4,421","6,007",67,"1,097",145,"9,002","2,911",105,337,67,"4,493",5812,51,1066,134,9103,"2,976",114,9710,1570,134,"7,708",6,"1,633",221,"12,328","3,054",115,351,70,"4,641","8,319","1,033","1,747",273,"15,094","3,326",100,336,68,"4,995",35,101,34,20,-26,99%,1%,45%,7%,11%,7%,13%,3%,5%,2%,7%,2%,1%,2%,65%,1%,13%,1%,100%,NA,NA,NA,NA,NA,66%,1%,3%,3%,100%,NA,NA,NA,NA,NA,64%,1%,12%,1%,100%,NA,NA,NA,NA,NA,63%,0%,13%,2%,100%,NA,NA,NA,NA,NA,55%,7%,12%,2%,100%,NA,NA,NA,NA,NA,-10%,6%,-1%,1%,0%
811,117971,Non-London,Primary,352,11,Low,"4,154",162,"4,316","2,069",164,668,278,389,185,149,75,186,57,144,136,"4,500","2,388",81,242,60,"3,607","2,853",122,253,72,"4,421","2,374",92,278,67,"3,674","2,911",105,337,67,"4,493",2448,114,292,46,3821,"2,976",114,3803,664,46,"2,513",148,272,42,"4,017","3,054",115,351,70,"4,641","2,737",164,389,75,"4,500","3,145",111,375,72,"4,922","1,651",18,150,-17,"1,660",96%,4%,46%,4%,15%,6%,9%,4%,4%,2%,4%,1%,3%,3%,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,64%,3%,4%,4%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,63%,4%,7%,1%,100%,NA,NA,NA,NA,NA,61%,4%,9%,2%,100%,NA,NA,NA,NA,NA,-5%,2%,2%,0%,0%
811,117972,Non-London,Primary,34,8,Low,"8,846",191,"9,038","3,783",54,"1,777",660,"1,083",139,376,100,780,232,134,127,"9,244","5,098",115,857,98,"7,725","2,853",122,253,72,"4,421","5,416",106,"1,046",98,"8,308","2,911",105,337,67,"4,493",4785,84,1022,82,7553,"2,976",114,8312,1416,82,"5,145",68,"1,048",76,"8,183","3,054",115,351,70,"4,641","5,560",54,"1,083",100,"9,244","3,145",111,375,72,"4,922",354,-155,56,-16,283,98%,2%,41%,1%,19%,7%,12%,2%,4%,1%,9%,3%,2%,1%,66%,1%,11%,1%,100%,NA,NA,NA,NA,NA,65%,1%,3%,3%,100%,NA,NA,NA,NA,NA,63%,1%,14%,1%,100%,NA,NA,NA,NA,NA,63%,1%,13%,1%,100%,NA,NA,NA,NA,NA,60%,1%,12%,1%,100%,NA,NA,NA,NA,NA,-6%,0%,1%,0%,0%
811,117973,Non-London,Primary,88,17,Low,"6,340",119,"6,459","2,858",105,"1,745",291,484,223,96,87,153,58,177,118,"6,395","3,710",135,467,59,"6,000","2,853",122,253,72,"4,421","3,855",148,421,68,"5,697","2,911",105,337,67,"4,493",4034,133,416,59,5674,"2,976",114,5358,1223,59,"4,653",92,516,68,"6,562","3,054",115,351,70,"4,641","4,603",105,484,87,"6,395","3,145",111,375,72,"4,922",324,-80,60,-12,521,98%,2%,45%,2%,27%,5%,8%,4%,2%,1%,2%,1%,3%,2%,62%,2%,8%,1%,100%,NA,NA,NA,NA,NA,68%,3%,3%,4%,100%,NA,NA,NA,NA,NA,71%,2%,7%,1%,100%,NA,NA,NA,NA,NA,71%,1%,8%,1%,100%,NA,NA,NA,NA,NA,72%,2%,8%,1%,100%,NA,NA,NA,NA,NA,10%,0%,0%,0%,0%
811,117974,Non-London,Primary,187,16,Low,"5,384",182,"5,566","2,724",103,797,274,347,460,258,75,136,44,88,158,"5,464",SUPP,63,223,48,"3,965","2,853",122,253,72,"4,421","2,829",83,237,51,"4,288","2,911",105,337,67,"4,493",2846,66,257,45,4324,"2,976",114,4529,720,45,"2,967",49,257,58,"4,501","3,054",115,351,70,"4,641","3,521",103,347,75,"5,464","3,145",111,375,72,"4,922",-228,-39,31,-4,-72,97%,3%,50%,2%,15%,5%,6%,8%,5%,1%,2%,1%,2%,3%,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,10%,1%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,1%,6%,1%,100%,NA,NA,NA,NA,NA,64%,2%,6%,1%,100%,NA,NA,NA,NA,NA,NA,0%,0%,0%,0%
811,117976,Non-London,Primary,103,18,Low,"5,678",135,"5,813","2,690",109,"1,359",396,409,201,183,100,222,72,64,253,"6,058","3,988",49,367,135,"5,859","3,162",113,289,77,"4,729","3,576",-29,334,100,"5,297","2,911",105,337,67,"4,493",3768,101,345,97,5505,"2,976",114,5411,1085,97,"4,241",116,405,90,"6,275","3,054",115,351,70,"4,641","4,049",109,409,100,"6,058","3,145",111,375,72,"4,922",378,-151,-48,-3,247,98%,2%,44%,2%,22%,7%,7%,4%,3%,2%,4%,1%,1%,4%,68%,1%,6%,2%,100%,NA,NA,NA,NA,NA,68%,-1%,5%,3%,100%,NA,NA,NA,NA,NA,68%,2%,6%,2%,100%,NA,NA,NA,NA,NA,68%,2%,6%,1%,100%,NA,NA,NA,NA,NA,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,-1%,1%,1%,0%,0%
811,117977,Non-London,Primary,113,9,Low,"5,455",192,"5,647","2,226",256,"1,253",334,534,193,289,72,70,58,91,155,"5,533","3,526",63,503,59,"5,783","2,853",122,253,72,"4,421","3,302",75,534,50,"5,274","2,911",105,337,67,"4,493",3470,47,422,56,5318,"2,976",114,5509,1367,56,"3,472",76,491,70,"5,472","3,054",115,351,70,"4,641","3,479",256,534,72,"5,533","3,145",111,375,72,"4,922","1,240",-1,-100,39,874,97%,3%,40%,5%,23%,6%,10%,3%,5%,1%,1%,1%,2%,3%,61%,1%,9%,1%,100%,NA,NA,NA,NA,NA,63%,1%,3%,2%,100%,NA,NA,NA,NA,NA,65%,1%,8%,1%,100%,NA,NA,NA,NA,NA,63%,1%,9%,1%,100%,NA,NA,NA,NA,NA,63%,5%,10%,1%,100%,NA,NA,NA,NA,NA,2%,4%,1%,0%,0%
811,117978,Non-London,Primary,387,18,Low,"4,089",163,"4,251","1,759",107,943,256,240,133,217,44,216,48,49,94,"4,106","2,633",325,278,77,"4,221","2,853",122,253,72,"4,421","2,823",283,244,24,"4,238","2,911",105,337,67,"4,493",2768,249,292,29,4215,"2,976",114,4015,785,29,"2,528",37,255,66,"3,613","3,054",115,351,70,"4,641","2,702",107,240,44,"4,106","3,145",111,375,72,"4,922",227,-59,47,-48,87,96%,4%,43%,3%,23%,6%,6%,3%,5%,1%,5%,1%,1%,2%,62%,8%,7%,2%,100%,NA,NA,NA,NA,NA,67%,7%,1%,4%,100%,NA,NA,NA,NA,NA,66%,6%,7%,1%,100%,NA,NA,NA,NA,NA,70%,1%,7%,2%,100%,NA,NA,NA,NA,NA,66%,3%,6%,1%,100%,NA,NA,NA,NA,NA,4%,-5%,-1%,-1%,0%
811,117979,Non-London,Primary,306,14,Low,"4,833",202,"5,035","1,736",292,"1,039",320,319,361,272,68,172,42,30,99,"4,750","2,615",143,277,50,"3,932","2,853",122,253,72,"4,421","2,792",148,257,70,"4,284","2,911",105,337,67,"4,493",2674,83,227,46,4026,"2,976",114,4050,1026,46,"2,891",200,271,68,"4,444","3,054",115,351,70,"4,641","2,775",292,319,68,"4,750","3,145",111,375,72,"4,922",466,4,-14,-28,-353,96%,4%,37%,6%,22%,6%,6%,7%,5%,1%,3%,1%,1%,2%,67%,4%,7%,1%,100%,NA,NA,NA,NA,NA,65%,3%,4%,2%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,65%,4%,6%,2%,100%,NA,NA,NA,NA,NA,58%,6%,7%,1%,100%,NA,NA,NA,NA,NA,-9%,2%,0%,0%,0%
811,117980,Non-London,Primary,136,18,Low,"4,842",98,"4,939","2,333",79,731,304,361,206,228,80,314,44,97,116,"4,894",SUPP,78,341,SUPP,"4,722","2,853",122,253,72,"4,421","3,011",106,332,69,"4,629","2,911",105,337,67,"4,493",2909,120,311,66,4426,"2,976",114,4434,661,66,"3,100",89,338,76,"4,662","3,054",115,351,70,"4,641","3,064",79,361,80,"4,894","3,145",111,375,72,"4,922",NA,-12,-52,-37,104,98%,2%,48%,2%,15%,6%,7%,4%,5%,2%,6%,1%,2%,2%,SUPP,2%,7%,SUPP,100%,NA,NA,NA,NA,NA,65%,2%,4%,4%,100%,NA,NA,NA,NA,NA,66%,3%,7%,1%,100%,NA,NA,NA,NA,NA,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,63%,2%,7%,2%,100%,NA,NA,NA,NA,NA,NA,0%,0%,NA,0%
811,117981,Non-London,Primary,155,8,Low,"4,970",452,"5,423","2,098",297,924,284,389,331,182,122,220,144,145,187,"5,321","2,642",97,432,122,"4,251","2,853",122,253,72,"4,421","3,033",98,464,89,"4,831","2,911",105,337,67,"4,493",3144,199,391,88,5066,"2,976",114,4749,706,88,"3,133",158,352,120,"4,906","3,054",115,351,70,"4,641","3,022",297,389,122,"5,321","3,145",111,375,72,"4,922",-7,26,-77,57,161,92%,8%,39%,6%,17%,5%,7%,6%,3%,2%,4%,3%,3%,3%,62%,2%,10%,3%,100%,NA,NA,NA,NA,NA,63%,2%,4%,3%,100%,NA,NA,NA,NA,NA,62%,4%,8%,2%,100%,NA,NA,NA,NA,NA,64%,3%,7%,2%,100%,NA,NA,NA,NA,NA,57%,6%,7%,2%,100%,NA,NA,NA,NA,NA,-5%,4%,-3%,-1%,0%
811,117982,Non-London,Primary,309,14,Low,"4,303",227,"4,530","2,005",70,796,280,350,97,119,47,286,62,138,117,"4,365","2,398",58,282,66,"3,608","2,853",122,253,72,"4,421","2,405",44,258,41,"3,538","2,911",105,337,67,"4,493",2533,52,262,37,3874,"2,976",114,4103,643,37,"2,496",51,287,57,"3,937","3,054",115,351,70,"4,641","2,801",70,350,47,"4,365","3,145",111,375,72,"4,922",NA,NA,NA,NA,NA,95%,5%,46%,2%,18%,6%,8%,2%,3%,1%,6%,1%,3%,3%,66%,2%,8%,2%,100%,NA,NA,NA,NA,NA,68%,1%,1%,5%,100%,NA,NA,NA,NA,NA,65%,1%,7%,1%,100%,NA,NA,NA,NA,NA,63%,1%,7%,1%,100%,NA,NA,NA,NA,NA,64%,2%,8%,1%,100%,NA,NA,NA,NA,NA,-2%,0%,0%,-1%,0%
811,117983,Non-London,Primary,70,22,Medium,"6,430",889,"7,319","2,628",38,"1,493",457,761,809,219,252,303,89,116,131,"7,297","3,813",110,592,169,"5,858","2,853",122,253,72,"4,421","4,110",-9,576,171,"6,599","3,181",132,369,69,"4,930",3658,-37,564,185,6265,"3,176",126,6574,1367,185,"4,218",81,706,233,"7,452","3,054",115,351,70,"4,641","4,121",38,761,252,"7,297","3,326",100,336,68,"4,995",87,-101,5,-14,501,88%,12%,36%,1%,21%,6%,10%,11%,3%,3%,4%,1%,2%,2%,65%,2%,10%,3%,100%,NA,NA,NA,NA,NA,62%,0%,10%,3%,100%,NA,NA,NA,NA,NA,58%,-1%,9%,3%,100%,NA,NA,NA,NA,NA,57%,1%,9%,3%,100%,NA,NA,NA,NA,NA,56%,1%,10%,3%,100%,NA,NA,NA,NA,NA,-9%,-1%,0%,0%,0%
811,117984,Non-London,Primary,109,5,Low,"5,140",290,"5,430","2,157",123,"1,130",377,527,238,265,83,191,89,145,188,"5,515","2,853",188,423,85,"4,962","2,853",122,253,72,"4,421","3,000",121,465,91,"5,067","2,911",105,337,67,"4,493",3221,136,527,76,5230,"2,976",114,5248,983,76,"3,524",137,532,87,"5,879","3,054",115,351,70,"4,641","3,287",123,527,83,"5,515","3,145",111,375,72,"4,922",175,78,61,-67,441,95%,5%,39%,2%,21%,7%,10%,4%,5%,2%,4%,2%,3%,4%,57%,4%,9%,2%,100%,NA,NA,NA,NA,NA,59%,2%,4%,3%,100%,NA,NA,NA,NA,NA,62%,3%,10%,1%,100%,NA,NA,NA,NA,NA,60%,2%,9%,1%,100%,NA,NA,NA,NA,NA,60%,2%,10%,2%,100%,NA,NA,NA,NA,NA,3%,-2%,1%,0%,0%
811,117985,Non-London,Primary,272,4,Low,"4,148",84,"4,232","2,099",104,710,283,313,200,175,72,102,37,65,111,"4,270","2,163",108,285,68,"3,395","2,853",122,253,72,"4,421","2,283",80,265,63,"3,618","2,911",105,337,67,"4,493",2499,82,304,52,3831,"2,976",114,3852,658,52,"2,626",89,310,61,"3,946","3,054",115,351,70,"4,641","2,809",104,313,72,"4,270","3,145",111,375,72,"4,922",NA,-115,73,NA,678,98%,2%,49%,3%,17%,7%,7%,5%,4%,2%,2%,1%,2%,3%,64%,3%,8%,2%,100%,NA,NA,NA,NA,NA,63%,2%,3%,3%,100%,NA,NA,NA,NA,NA,65%,2%,8%,1%,100%,NA,NA,NA,NA,NA,67%,2%,8%,2%,100%,NA,NA,NA,NA,NA,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,2%,-1%,-1%,0%,0%
811,117987,Non-London,Primary,155,13,Low,"5,203",76,"5,279","2,469",191,707,292,342,404,241,65,132,64,122,128,"5,157","2,515",109,235,57,"3,753","2,853",122,253,72,"4,421","3,058",72,260,54,"4,451","2,911",105,337,67,"4,493",3189,97,260,47,4753,"2,976",114,4552,833,47,"3,114",110,281,54,"4,662","3,054",115,351,70,"4,641","3,176",191,342,65,"5,157","3,145",111,375,72,"4,922",549,-16,64,-5,826,99%,1%,48%,4%,14%,6%,7%,8%,5%,1%,3%,1%,2%,2%,67%,3%,6%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,67%,2%,5%,1%,100%,NA,NA,NA,NA,NA,67%,2%,6%,1%,100%,NA,NA,NA,NA,NA,62%,4%,7%,1%,100%,NA,NA,NA,NA,NA,-5%,1%,1%,-1%,0%
811,117989,Non-London,Primary,108,10,Low,"5,645",390,"6,035","2,361",39,"1,222",307,478,243,260,61,259,89,149,122,"5,588","2,922",60,513,87,"4,789","2,853",122,253,72,"4,421","3,041",70,486,74,"4,790","2,911",105,337,67,"4,493",2834,73,462,74,4734,"2,976",114,4795,881,74,"3,152",86,406,89,"4,945","3,054",115,351,70,"4,641","3,583",39,478,61,"5,588","3,145",111,375,72,"4,922",NA,-204,123,-56,-509,94%,6%,42%,1%,22%,5%,8%,4%,4%,1%,4%,2%,3%,2%,61%,1%,11%,2%,100%,NA,NA,NA,NA,NA,63%,1%,5%,3%,100%,NA,NA,NA,NA,NA,60%,2%,10%,2%,100%,NA,NA,NA,NA,NA,64%,2%,8%,2%,100%,NA,NA,NA,NA,NA,64%,1%,9%,1%,100%,NA,NA,NA,NA,NA,3%,0%,-2%,-1%,0%
811,117990,Non-London,Primary,62,2,Low,"5,777",140,"5,917","3,162",121,875,501,359,276,140,119,138,94,247,140,"6,172",SUPP,177,435,128,"5,898","2,853",122,253,72,"4,421","4,158",126,483,133,"6,585","2,911",105,337,67,"4,493",3835,123,439,132,5943,"2,976",114,5759,670,132,"4,332",119,430,141,"6,571","3,054",115,351,70,"4,641","4,037",121,359,119,"6,172","3,145",111,375,72,"4,922",140,92,-27,-34,466,98%,2%,51%,2%,14%,9%,6%,5%,2%,2%,2%,2%,4%,2%,SUPP,3%,7%,2%,100%,NA,NA,NA,NA,NA,63%,2%,3%,3%,100%,NA,NA,NA,NA,NA,65%,2%,7%,2%,100%,NA,NA,NA,NA,NA,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,65%,2%,6%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,-1%,0%,0%
811,117992,Non-London,Primary,72,15,Low,"6,214",233,"6,447","2,080",99,712,"1,057",436,416,93,138,267,247,530,132,"6,207","3,729",100,468,132,"5,964","2,853",122,253,72,"4,421","3,805",93,445,120,"6,032","2,911",105,337,67,"4,493",3726,66,443,149,5918,"2,976",114,5908,823,149,"2,622",103,426,108,"5,269","3,054",115,351,70,"4,641","2,792",99,436,138,"6,207","3,145",111,375,72,"4,922",NA,-28,82,1,790,96%,4%,34%,2%,12%,16%,7%,7%,1%,2%,4%,4%,8%,2%,63%,2%,8%,2%,100%,NA,NA,NA,NA,NA,64%,2%,4%,5%,100%,NA,NA,NA,NA,NA,63%,1%,7%,3%,100%,NA,NA,NA,NA,NA,50%,2%,8%,2%,100%,NA,NA,NA,NA,NA,45%,2%,7%,2%,100%,NA,NA,NA,NA,NA,-18%,0%,-1%,0%,0%
811,117993,Non-London,Primary,149,12,Low,"4,651",385,"5,036","2,183",82,883,224,387,306,117,89,107,97,237,146,"4,858","2,802",202,370,89,"4,356","2,853",122,253,72,"4,421","2,537",646,382,85,"4,956","2,911",105,337,67,"4,493",2673,279,383,63,4442,"2,976",114,4483,822,63,"2,815",188,381,98,"4,606","3,054",115,351,70,"4,641","3,066",82,387,89,"4,858","3,145",111,375,72,"4,922",-237,-100,-4,-2,-389,92%,8%,45%,2%,18%,4%,8%,6%,2%,2%,2%,2%,5%,3%,64%,5%,8%,2%,100%,NA,NA,NA,NA,NA,51%,13%,5%,2%,100%,NA,NA,NA,NA,NA,60%,6%,9%,1%,100%,NA,NA,NA,NA,NA,61%,4%,8%,2%,100%,NA,NA,NA,NA,NA,63%,2%,8%,2%,100%,NA,NA,NA,NA,NA,-1%,-3%,0%,0%,0%
