RECTYPE,ALPHAIND,LEA,ESTAB,URN,IMD,HLE,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,URN_AC,SCHNAME_AC,OPEN_AC,NFTYPE,ICLOSE,RELDENOM,AGERANGE,CONFEXAM,TAB15,TAB1618,TOTPUPS,TPUPYEAR,TELIG,BELIG,GELIG,PBELIG,PGELIG,TKS1AVERAGE,TKS1GROUP_L,PTKS1GROUP_L,TKS1GROUP_M,PTKS1GROUP_M,TKS1GROUP_H,PTKS1GROUP_H,TKS1GROUP_NA,PTKS1GROUP_NA,TFSM6CLA1A,PTFSM6CLA1A,TNotFSM6CLA1A,PTNotFSM6CLA1A,TEALGRP2,PTEALGRP2,TMOBN,PTMOBN,TSENELSE,PSENELSE,PTRWM_EXP,PTRWM_HIGH,READPROG,READPROG_LOWER,READPROG_UPPER,READCOV,WRITPROG,WRITPROG_LOWER,WRITPROG_UPPER,WRITCOV,MATPROG,MATPROG_LOWER,MATPROG_UPPER,MATCOV,PTREAD_EXP,PTREAD_HIGH,PTREAD_AT,READ_AVERAGE,PTGPS_EXP,PTGPS_HIGH,PTGPS_AT,GPS_AVERAGE,PTMAT_EXP,PTMAT_HIGH,PTMAT_AT,MAT_AVERAGE,PTWRITTA_EXP,PTWRITTA_HIGH,PTWRITTA_WTS,PTWRITTA_AD,PTSCITA_EXP,PTSCITA_AD,PTREADTA_EXP,PTREADTA_AD,PTMATTA_EXP,PTMATTA_AD,PTRWM_EXP_B,PTRWM_EXP_G,PTRWM_EXP_L,PTRWM_EXP_M,PTRWM_EXP_H,PTRWM_EXP_FSM6CLA1A,PTRWM_EXP_NotFSM6CLA1A,DIFFN_RWM_EXP,PTRWM_EXP_EAL,PTRWM_EXP_MOBN,PTRWM_HIGH_B,PTRWM_HIGH_G,PTRWM_HIGH_L,PTRWM_HIGH_M,PTRWM_HIGH_H,PTRWM_HIGH_FSM6CLA1A,PTRWM_HIGH_NotFSM6CLA1A,DIFFN_RWM_HIGH,PTRWM_HIGH_EAL,PTRWM_HIGH_MOBN,READPROG_B,READPROG_B_LOWER,READPROG_B_UPPER,READPROG_G,READPROG_G_LOWER,READPROG_G_UPPER,READPROG_L,READPROG_L_LOWER,READPROG_L_UPPER,READPROG_M,READPROG_M_LOWER,READPROG_M_UPPER,READPROG_H,READPROG_H_LOWER,READPROG_H_UPPER,READPROG_FSM6CLA1A,READPROG_FSM6CLA1A_LOWER,READPROG_FSM6CLA1A_UPPER,READPROG_NotFSM6CLA1A,READPROG_NotFSM6CLA1A_LOWER,READPROG_NotFSM6CLA1A_UPPER,DIFFN_READPROG,READPROG_EAL,READPROG_EAL_LOWER,READPROG_EAL_UPPER,READPROG_MOBN,READPROG_MOBN_LOWER,READPROG_MOBN_UPPER,WRITPROG_B,WRITPROG_B_LOWER,WRITPROG_B_UPPER,WRITPROG_G,WRITPROG_G_LOWER,WRITPROG_G_UPPER,WRITPROG_L,WRITPROG_L_LOWER,WRITPROG_L_UPPER,WRITPROG_M,WRITPROG_M_LOWER,WRITPROG_M_UPPER,WRITPROG_H,WRITPROG_H_LOWER,WRITPROG_H_UPPER,WRITPROG_FSM6CLA1A,WRITPROG_FSM6CLA1A_LOWER,WRITPROG_FSM6CLA1A_UPPER,WRITPROG_NotFSM6CLA1A,WRITPROG_NotFSM6CLA1A_LOWER,WRITPROG_NotFSM6CLA1A_UPPER,DIFFN_WRITPROG,WRITPROG_EAL,WRITPROG_EAL_LOWER,WRITPROG_EAL_UPPER,WRITPROG_MOBN,WRITPROG_MOBN_LOWER,WRITPROG_MOBN_UPPER,MATPROG_B,MATPROG_B_LOWER,MATPROG_B_UPPER,MATPROG_G,MATPROG_G_LOWER,MATPROG_G_UPPER,MATPROG_L,MATPROG_L_LOWER,MATPROG_L_UPPER,MATPROG_M,MATPROG_M_LOWER,MATPROG_M_UPPER,MATPROG_H,MATPROG_H_LOWER,MATPROG_H_UPPER,MATPROG_FSM6CLA1A,MATPROG_FSM6CLA1A_LOWER,MATPROG_FSM6CLA1A_UPPER,MATPROG_NotFSM6CLA1A,MATPROG_NotFSM6CLA1A_LOWER,MATPROG_NotFSM6CLA1A_UPPER,DIFFN_MATPROG,MATPROG_EAL,MATPROG_EAL_LOWER,MATPROG_EAL_UPPER,MATPROG_MOBN,MATPROG_MOBN_LOWER,MATPROG_MOBN_UPPER,READ_AVERAGE_L,READ_AVERAGE_M,READ_AVERAGE_H,READ_AVERAGE_FSM6CLA1A,READ_AVERAGE_NotFSM6CLA1A,MAT_AVERAGE_L,MAT_AVERAGE_M,MAT_AVERAGE_H,MAT_AVERAGE_FSM6CLA1A,MAT_AVERAGE_NotFSM6CLA1A,GPS_AVERAGE_L,GPS_AVERAGE_M,GPS_AVERAGE_H,GPS_AVERAGE_FSM6CLA1A,GPS_AVERAGE_NotFSM6CLA1A,PTREAD_EXP_L,PTREAD_EXP_M,PTREAD_EXP_H,PTREAD_EXP_FSM6CLA1A,PTREAD_EXP_NotFSM6CLA1A,PTGPS_EXP_L,PTGPS_EXP_M,PTGPS_EXP_H,PTGPS_EXP_FSM6CLA1A,PTGPS_EXP_NotFSM6CLA1A,PTMAT_EXP_L,PTMAT_EXP_M,PTMAT_EXP_H,PTMAT_EXP_FSM6CLA1A,PTMAT_EXP_NotFSM6CLA1A,PTWRITTA_EXP_L,PTWRITTA_EXP_M,PTWRITTA_EXP_H,PTWRITTA_EXP_FSM6CLA1A,PTWRITTA_EXP_NotFSM6CLA1A,PTREAD_HIGH_L,PTREAD_HIGH_M,PTREAD_HIGH_H,PTREAD_HIGH_FSM6CLA1A,PTREAD_HIGH_NotFSM6CLA1A,PTGPS_HIGH_L,PTGPS_HIGH_M,PTGPS_HIGH_H,PTGPS_HIGH_FSM6CLA1A,PTGPS_HIGH_NotFSM6CLA1A,PTMAT_HIGH_L,PTMAT_HIGH_M,PTMAT_HIGH_H,PTMAT_HIGH_FSM6CLA1A,PTMAT_HIGH_NotFSM6CLA1A,PTWRITTA_HIGH_L,PTWRITTA_HIGH_M,PTWRITTA_HIGH_H,PTWRITTA_HIGH_FSM6CLA1A,PTWRITTA_HIGH_NotFSM6CLA1A,TEALGRP1,PTEALGRP1,TEALGRP3,PTEALGRP3,TSENELAPK,PSENELSAPK,TSENELE,PSENELE,TSENELK,PSENELK,TSENELST,PSENELST,TSENELSAP,PSENELSAP,SENELN,PSENELN
1,56292,811,2915,117942,7,5,Swinefleet Primary School,Low Street,Swinefleet,,Goole,DN14 8BX,0140 5704386,0,,,CY,0,Does not apply,03-Nov,,0,0,74,7,7,4,3,57%,43%,14.8,2,29%,3,43%,2,29%,0,0%,1,14%,6,86%,0,0%,5,71%,0,0%,71%,0%,3.8,-0.8,8.4,100%,-1.4,-6.1,3.3,100%,2.4,-1.6,6.4,100%,71%,14%,0%,104,71%,14%,0%,104,86%,0%,0%,104,71%,0%,14%,0%,86%,0%,57%,0%,86%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,7,100%,0,0%,4,57%,0,0%,4,57%,0,0%,0,0%,0,0%
1,4196,811,3011,117969,2,2,Beeford Church of England Voluntary Controlled Primary School,Main Street,Beeford,,Driffield,YO25 8AY,0126 2488444,0,,,VC,0,Church of England,03-Nov,,0,0,88,6,6,3,3,50%,50%,12.2,2,33%,4,67%,0,0%,0,0%,2,33%,4,67%,0,0%,6,100%,0,0%,17%,0%,-1.9,-6.9,3.1,100%,2.1,-2.9,7.1,100%,3,-1.3,7.3,100%,17%,0%,0%,94,33%,17%,0%,99,50%,0%,0%,100,50%,0%,50%,0%,50%,0%,67%,0%,67%,0%,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,,17%,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-1.9,-6.9,3.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,2.1,-2.9,7.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,3,-1.3,7.3,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,6,100%,0,0%,3,50%,0,0%,3,50%,0,0%,0,0%,0,0%
1,4726,811,3012,117970,2,2,Beswick and Watton CofE (VC) School,Beverley Road,Beswick,,Driffield,YO25 9AR,0137 7270339,0,,,VC,0,Church of England,04-Nov,,0,0,30,9,9,4,5,44%,56%,14.5,2,22%,5,56%,2,22%,0,0%,1,11%,8,89%,0,0%,8,89%,0,0%,11%,0%,-3.1,-7.2,1,100%,3.9,-0.2,8,100%,-6.8,-10.3,-3.3,100%,22%,0%,0%,97,22%,0%,0%,97,33%,0%,0%,94,100%,0%,0%,0%,100%,0%,89%,0%,67%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,13%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-4.1,-8.4,0.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,3.6,-0.8,8,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-6.6,-10.3,-2.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,9,100%,0,0%,4,44%,0,0%,4,44%,0,0%,0,0%,0,0%
1,4764,811,3013,117971,5,4,Beverley Minster Church of England Voluntary Controlled Primary School,St Giles Croft,,,Beverley,HU17 8LA,0148 2869947,0,,,VC,0,Church of England,04-Nov,,0,0,389,62,62,25,37,40%,60%,16,3,5%,41,71%,14,24%,4,6%,8,13%,54,87%,2,3%,57,92%,1,2%,47%,0%,-0.8,-2.4,0.8,94%,-1.8,-3.4,-0.2,94%,-2.4,-3.8,-1,94%,61%,19%,0%,102,74%,10%,0%,103,61%,6%,0%,101,79%,13%,8%,0%,82%,0%,82%,0%,79%,0%,40%,51%,SUPP,29%,93%,25%,50%,-35,SUPP,46%,0%,0%,SUPP,0%,0%,0%,0%,-7,SUPP,0%,-1.6,-4.1,0.9,-0.3,-2.4,1.8,SUPP,SUPP,SUPP,0.2,-1.7,2.1,-3,-6.3,0.3,1,-3.3,5.3,-1.1,-2.8,0.6,0.7,NA,NA,NA,-0.9,-2.5,0.7,-3.3,-5.8,-0.8,-0.7,-2.8,1.4,SUPP,SUPP,SUPP,-1.5,-3.4,0.4,-0.8,-4.1,2.5,-8.9,-13.3,-4.5,-0.6,-2.3,1.1,-9,NA,NA,NA,-1.4,-3,0.2,-2.4,-4.5,-0.3,-2.4,-4.2,-0.6,SUPP,SUPP,SUPP,-2.6,-4.2,-1,-1,-3.8,1.8,-4.3,-8,-0.6,-2.1,-3.6,-0.6,-4.5,NA,NA,NA,-2.4,-3.8,-1,SUPP,102,106,100,103,SUPP,99,108,96,102,SUPP,102,108,100,104,SUPP,51%,93%,50%,63%,SUPP,68%,100%,38%,80%,SUPP,49%,100%,50%,63%,SUPP,76%,100%,25%,87%,SUPP,17%,21%,13%,20%,SUPP,5%,21%,0%,11%,SUPP,0%,14%,0%,7%,SUPP,5%,29%,0%,15%,60,97%,0,0%,11,18%,1,2%,11,18%,0,0%,0,0%,0,0%
1,5310,811,3017,117972,1,2,Bishop Wilton Church of England Voluntary Controlled Primary School,Main Street,Bishop Wilton,,York,YO42 1SP,0175 9368313,0,,,VC,0,Church of England,03-Nov,,0,0,37,4,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,8448,811,3018,117973,3,2,Burton Agnes Church of England Voluntary Controlled Primary School,Rudston Road,Burton Agnes,,Driffield,YO25 4NE,0126 2490320,0,,,VC,0,Church of England,04-Nov,,0,0,92,12,12,4,8,33%,67%,16.2,1,8%,7,58%,4,33%,0,0%,5,42%,7,58%,0,0%,11,92%,2,17%,67%,17%,2.1,-1.5,5.7,100%,1.6,-2,5.2,100%,2.6,-0.4,5.6,100%,92%,17%,0%,105,92%,42%,0%,108,92%,33%,0%,106,83%,25%,17%,0%,100%,0%,92%,0%,100%,0%,SUPP,75%,SUPP,71%,SUPP,SUPP,SUPP,SUPP,,64%,SUPP,13%,SUPP,0%,SUPP,SUPP,SUPP,SUPP,,18%,SUPP,SUPP,SUPP,-0.1,-4.4,4.2,SUPP,SUPP,SUPP,1.3,-3.3,5.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,2.2,-1.5,5.9,SUPP,SUPP,SUPP,2,-2.4,6.4,SUPP,SUPP,SUPP,-0.6,-5.3,4.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,1.7,-2,5.4,SUPP,SUPP,SUPP,1.6,-2.1,5.3,SUPP,SUPP,SUPP,-0.2,-4.2,3.8,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,2.9,-0.3,6.1,SUPP,104,SUPP,SUPP,SUPP,SUPP,103,SUPP,SUPP,SUPP,SUPP,107,SUPP,SUPP,SUPP,SUPP,100%,SUPP,SUPP,SUPP,SUPP,100%,SUPP,SUPP,SUPP,SUPP,86%,SUPP,SUPP,SUPP,SUPP,86%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,29%,SUPP,SUPP,SUPP,SUPP,14%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,12,100%,0,0%,0,0%,0,0%,0,0%,2,17%,0,0%,0,0%
1,18342,811,3021,117976,7,7,Flamborough CofE Primary School,Carter Lane,Flamborough,,Bridlington,YO15 1LW,0126 2850513,0,,,VC,0,Church of England,04-Nov,,0,0,109,15,16,9,7,56%,44%,16.1,1,6%,11,69%,4,25%,0,0%,6,38%,10,63%,0,0%,13,81%,0,0%,44%,13%,-1.9,-5,1.2,100%,3.4,0.3,6.5,100%,-0.3,-2.9,2.3,100%,50%,25%,0%,101,69%,13%,0%,103,69%,13%,0%,103,88%,38%,13%,0%,81%,0%,100%,0%,88%,0%,44%,43%,SUPP,27%,SUPP,83%,20%,23,,46%,11%,14%,SUPP,0%,SUPP,17%,10%,10,,8%,-2.7,-6.8,1.4,-0.8,-5.4,3.8,SUPP,SUPP,SUPP,-3.2,-6.9,0.5,SUPP,SUPP,SUPP,0.2,-4.8,5.2,-3.1,-7,0.8,-0.1,NA,NA,NA,-1.5,-4.9,1.9,3.3,-0.8,7.4,3.6,-1.1,8.3,SUPP,SUPP,SUPP,2.2,-1.5,5.9,SUPP,SUPP,SUPP,6.8,1.8,11.8,1.5,-2.4,5.4,6.7,NA,NA,NA,3.7,0.3,7.1,-0.2,-3.7,3.3,-0.4,-4.4,3.6,SUPP,SUPP,SUPP,-1,-4.2,2.2,SUPP,SUPP,SUPP,-0.3,-4.6,4,-0.3,-3.6,3,-0.5,NA,NA,NA,-0.4,-3.3,2.5,SUPP,99,SUPP,107,98,SUPP,102,SUPP,105,102,SUPP,102,SUPP,108,101,SUPP,36%,SUPP,83%,30%,SUPP,64%,SUPP,83%,60%,SUPP,64%,SUPP,83%,60%,SUPP,82%,SUPP,100%,80%,SUPP,9%,SUPP,50%,10%,SUPP,9%,SUPP,33%,0%,SUPP,0%,SUPP,17%,10%,SUPP,27%,SUPP,83%,10%,16,100%,0,0%,2,13%,0,0%,2,13%,0,0%,0,0%,0,0%
1,19470,811,3022,117977,3,3,Garton-on-the-Wolds Church of England Voluntary Controlled Primary School,Station Road,Garton-on-the-Wolds,,Driffield,YO25 3EX,0137 7253110,0,,,VC,0,Church of England,02-Nov,,0,0,119,8,9,5,4,56%,44%,16.3,2,22%,4,44%,3,33%,0,0%,1,11%,8,89%,0,0%,8,89%,0,0%,67%,11%,0.3,-3.8,4.4,100%,2,-2.1,6.1,100%,0.9,-2.6,4.4,100%,67%,22%,0%,104,89%,11%,0%,104,89%,11%,0%,105,89%,22%,11%,0%,89%,0%,89%,0%,89%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,63%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,13%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.9,-5.2,3.4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,1.2,-3.2,5.6,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.6,-3.1,4.3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,9,100%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
1,1102,811,3023,117978,6,6,All Saints' Church of England Junior School,Northolme Road,,,Hessle,HU13 9JD,0148 2648082,0,,,VC,0,Church of England,07-Nov,,0,0,364,81,81,46,35,57%,43%,15.9,4,5%,55,69%,21,26%,1,1%,28,35%,53,65%,3,4%,79,98%,0,0%,42%,0%,-2.2,-3.6,-0.8,99%,-2.3,-3.7,-0.9,99%,-1.7,-2.9,-0.5,99%,58%,9%,0%,100,65%,14%,0%,101,58%,9%,0%,101,68%,1%,30%,0%,70%,0%,73%,0%,65%,0%,39%,46%,SUPP,31%,81%,29%,49%,-31,SUPP,43%,0%,0%,SUPP,0%,0%,0%,0%,-7,SUPP,0%,-2.9,-4.7,-1.1,-1.2,-3.3,0.9,SUPP,SUPP,SUPP,-1.7,-3.4,0,-3,-5.7,-0.3,-3.7,-6,-1.4,-1.4,-3.1,0.3,-4,SUPP,SUPP,SUPP,-2.1,-3.5,-0.7,-3.7,-5.5,-1.9,-0.5,-2.6,1.6,SUPP,SUPP,SUPP,-1.9,-3.6,-0.2,-4.3,-7,-1.6,-2.6,-4.9,-0.3,-2.2,-3.9,-0.5,-2.7,SUPP,SUPP,SUPP,-2.3,-3.7,-0.9,-1.4,-2.9,0.1,-2.1,-3.9,-0.3,SUPP,SUPP,SUPP,-1.5,-2.9,-0.1,-2.3,-4.6,0,-1.8,-3.8,0.2,-1.6,-3.1,-0.1,-2,SUPP,SUPP,SUPP,-1.6,-2.8,-0.4,SUPP,98,107,97,102,SUPP,100,107,100,102,SUPP,100,108,100,102,SUPP,51%,90%,46%,64%,SUPP,56%,100%,61%,68%,SUPP,49%,90%,50%,62%,SUPP,60%,95%,54%,75%,SUPP,0%,33%,4%,11%,SUPP,4%,43%,14%,13%,SUPP,2%,29%,11%,8%,SUPP,0%,5%,4%,0%,78,96%,0,0%,12,15%,0,0%,12,15%,0,0%,0,0%,0,0%
1,27824,811,3026,117980,2,3,Kilham Church of England Voluntary Controlled School,Millside,Kilham,,Driffield,YO25 4SR,0126 2420214,0,,,VC,0,Church of England,03-Nov,,0,0,137,16,16,10,6,63%,38%,16.4,1,6%,10,63%,5,31%,0,0%,0,0%,16,100%,0,0%,15,94%,0,0%,44%,13%,-2.1,-5.2,1,100%,0.4,-2.7,3.5,100%,0.4,-2.2,3,100%,56%,19%,0%,102,81%,31%,0%,105,75%,19%,0%,104,81%,19%,19%,0%,81%,0%,81%,0%,81%,0%,60%,17%,SUPP,20%,SUPP,0%,44%,-60,,47%,20%,0%,SUPP,0%,SUPP,0%,13%,-7,,13%,-0.1,-4,3.8,-5.4,-10.4,-0.4,SUPP,SUPP,SUPP,-3.9,-7.8,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-2.3,-5.5,0.9,-0.6,-4.5,3.3,2,-3,7,SUPP,SUPP,SUPP,-0.7,-4.6,3.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,1.2,-2,4.4,1.2,-2.1,4.5,-0.9,-5.2,3.4,SUPP,SUPP,SUPP,-0.6,-3.9,2.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.3,-2.4,3,SUPP,98,SUPP,SUPP,SUPP,SUPP,102,SUPP,SUPP,SUPP,SUPP,103,SUPP,SUPP,SUPP,SUPP,40%,SUPP,SUPP,SUPP,SUPP,80%,SUPP,SUPP,SUPP,SUPP,70%,SUPP,SUPP,SUPP,SUPP,80%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,10%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,16,100%,0,0%,1,6%,0,0%,1,6%,0,0%,0,0%,0,0%
