LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1213CAT1,T1213CAT2,T1213CAT3,T1213CAT4,T1213CAT5,T1213CAT1LA,T1213CAT2LA,T1213CAT3LA,T1213CAT4LA,T1213CAT5LA,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1213CAT1,PT1213CAT2,PT1213CAT3,PT1213CAT4,PT1213CAT5,PT1213CAT1LA,PT1213CAT2LA,PT1213CAT3LA,PT1213CAT4LA,PT1213CAT5LA,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,117993,Non-London,Primary,146,6.3,Low,"4,232",251,"4,483","1,851",279,822,227,383,247,106,63,80,106,178,100,"4,442",2798,110,378,125,4034,2795,119,314,71,4143,2556,191,367,121,4076,2773,119,321,71,4137,"2,802",202,370,89,"4,356","2,853",122,253,72,"4,421","2,537",646,382,85,"4,956","2,911",105,337,67,"4,493",2673,279,383,63,4442,"2,976",114,4483,822,63,-125,169,5,-62,408,94%,6%,42%,6%,19%,5%,9%,6%,2%,1%,2%,2%,4%,2%,69%,3%,9%,3%,100%,NA,NA,NA,NA,NA,63%,5%,9%,3%,100%,NA,NA,NA,NA,NA,64%,5%,8%,2%,100%,NA,NA,NA,NA,NA,51%,13%,5%,2%,100%,NA,NA,NA,NA,NA,60%,6%,9%,1%,100%,NA,NA,NA,NA,NA,-9%,3%,0%,-2%,0%
811,117994,Non-London,Primary,143,5.8,Low,"4,282",391,"4,673","2,274",90,846,282,439,267,254,66,102,37,119,154,"4,930",3098,73,438,65,4580,2795,119,314,71,4143,2985,133,463,59,4648,2773,119,321,71,4137,"3,014",84,470,71,"4,688","2,853",122,253,72,"4,421","3,183",132,491,80,"5,199","2,911",105,337,67,"4,493",3120,90,439,66,4930,"2,976",114,4673,846,66,22,17,1,1,350,92%,8%,46%,2%,17%,6%,9%,5%,5%,1%,2%,1%,2%,3%,68%,2%,10%,1%,100%,NA,NA,NA,NA,NA,64%,3%,10%,1%,100%,NA,NA,NA,NA,NA,64%,2%,10%,2%,100%,NA,NA,NA,NA,NA,62%,3%,5%,3%,100%,NA,NA,NA,NA,NA,63%,2%,9%,1%,100%,NA,NA,NA,NA,NA,-5%,0%,-1%,0%,0%
811,117995,Non-London,Primary,205,4.4,Low,"4,015",83,"4,098","1,973",33,805,189,314,130,134,52,124,52,120,111,"4,036",2586,67,260,51,3554,2795,119,314,71,4143,2549,63,286,50,3703,2773,119,321,71,4137,"2,917",62,327,50,"4,421","2,853",122,253,72,"4,421","2,913",29,325,57,"4,121","2,911",105,337,67,"4,493",2777,33,314,52,4036,"2,976",114,4098,805,52,191,-34,54,1,482,98%,2%,49%,1%,20%,5%,8%,3%,3%,1%,3%,1%,3%,3%,73%,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,1%,100%,NA,NA,NA,NA,NA,66%,1%,7%,1%,100%,NA,NA,NA,NA,NA,71%,1%,2%,3%,100%,NA,NA,NA,NA,NA,69%,1%,8%,1%,100%,NA,NA,NA,NA,NA,-4%,-1%,1%,0%,0%
811,117996,Non-London,Primary,152,5.4,Low,"3,887",171,"4,059","1,816",197,769,342,339,147,125,55,243,75,109,72,"4,290",2713,121,333,57,3828,2795,119,314,71,4143,2870,76,343,53,4108,2773,119,321,71,4137,"2,792",129,365,67,"4,254","2,853",122,253,72,"4,421","2,779",36,364,13,"4,078","2,911",105,337,67,"4,493",2585,197,339,55,4290,"2,976",114,4059,769,55,-128,76,6,-2,462,96%,4%,42%,5%,18%,8%,8%,3%,3%,1%,6%,2%,3%,2%,71%,3%,9%,1%,100%,NA,NA,NA,NA,NA,70%,2%,8%,1%,100%,NA,NA,NA,NA,NA,66%,3%,9%,2%,100%,NA,NA,NA,NA,NA,68%,1%,3%,4%,100%,NA,NA,NA,NA,NA,60%,5%,8%,1%,100%,NA,NA,NA,NA,NA,-11%,2%,-1%,0%,0%
811,117997,Non-London,Primary,68,11.8,Low,"5,590",192,"5,782","2,344",6,986,281,654,197,258,77,181,86,171,76,"5,316",3608,15,773,142,5749,3325,159,388,102,4927,3673,170,758,111,6335,2773,119,321,71,4137,"3,403",97,702,83,"5,469","2,853",122,253,72,"4,421","3,527",-57,580,70,"5,352","2,911",105,337,67,"4,493",3330,6,654,77,5316,"2,976",114,5782,986,77,-278,-9,-119,-65,-433,97%,3%,SUPP,0%,SUPP,5%,12%,4%,5%,1%,3%,2%,3%,1%,63%,0%,13%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,12%,2%,100%,NA,NA,NA,NA,NA,62%,2%,13%,2%,100%,NA,NA,NA,NA,NA,66%,-1%,3%,3%,100%,NA,NA,NA,NA,NA,NA,0%,12%,1%,100%,NA,NA,NA,NA,NA,NA,0%,-1%,-1%,0%
811,117998,Non-London,Primary,233,1.5,Low,"3,831",108,"3,938","1,814",116,800,168,240,196,135,40,154,60,94,111,"3,928",2627,105,193,57,3574,2795,119,314,71,4143,2741,52,199,45,3699,2773,119,321,71,4137,"2,645",260,219,37,"3,948","2,853",122,253,72,"4,421","2,785",144,212,34,"4,012","2,911",105,337,67,"4,493",2615,116,240,40,3928,"2,976",114,3938,800,40,-12,11,47,-17,354,97%,3%,46%,3%,20%,4%,6%,5%,3%,1%,4%,2%,2%,3%,73%,3%,5%,2%,100%,NA,NA,NA,NA,NA,74%,1%,5%,1%,100%,NA,NA,NA,NA,NA,67%,7%,6%,1%,100%,NA,NA,NA,NA,NA,70%,4%,5%,2%,100%,NA,NA,NA,NA,NA,67%,3%,6%,1%,100%,NA,NA,NA,NA,NA,-6%,0%,1%,-1%,0%
811,117999,Non-London,Primary,70,16.7,Low,"5,840",218,"6,059","2,810",350,"1,080",322,444,219,188,93,114,65,189,107,"5,982",SUPP,150,452,117,6234,2795,119,314,71,4143,4076,205,454,103,6446,2773,119,321,71,4137,"4,878",138,482,91,"7,059","2,853",122,253,72,"4,421","4,147",267,502,78,"6,446","2,911",105,337,67,"4,493",3890,350,444,93,5982,"2,976",114,6059,1080,93,NA,200,-8,-24,-252,96%,4%,SUPP,6%,SUPP,5%,7%,4%,3%,2%,2%,1%,3%,2%,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,63%,3%,7%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,64%,4%,4%,2%,100%,NA,NA,NA,NA,NA,NA,6%,7%,2%,100%,NA,NA,NA,NA,NA,NA,4%,0%,0%,0%
811,118000,Non-London,Primary,79,0,Low,"5,271",476,"5,747","2,744",156,681,278,491,486,215,80,204,65,186,209,"5,797",2936,264,509,99,4858,2795,119,314,71,4143,2923,376,581,91,5205,2773,119,321,71,4137,"3,083",210,560,93,"5,342","2,853",122,253,72,"4,421","3,252",239,533,96,"5,611","2,911",105,337,67,"4,493",3426,156,491,80,5797,"2,976",114,5747,681,80,490,-108,-18,-19,939,92%,8%,SUPP,3%,SUPP,5%,8%,8%,4%,1%,4%,1%,3%,4%,60%,5%,10%,2%,100%,NA,NA,NA,NA,NA,56%,7%,11%,2%,100%,NA,NA,NA,NA,NA,58%,4%,10%,2%,100%,NA,NA,NA,NA,NA,58%,4%,9%,4%,100%,NA,NA,NA,NA,NA,NA,3%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,-2%,-1%,0%
811,118001,Non-London,Primary,49,6.1,Low,"7,022",254,"7,276","3,567",160,955,474,661,222,304,85,480,155,171,225,"7,460",SUPP,360,723,179,8536,2795,119,314,71,4143,4695,769,655,143,8271,2773,119,321,71,4137,SUPP,456,773,SUPP,"8,261","2,853",122,253,72,"4,421","3,982",215,657,90,"6,807","2,911",105,337,67,"4,493",4522,160,661,85,7460,"2,976",114,7276,955,85,NA,-200,-62,-94,-1076,97%,3%,48%,2%,13%,6%,9%,3%,4%,1%,6%,2%,2%,3%,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,9%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,9%,SUPP,100%,NA,NA,NA,NA,NA,59%,3%,3%,3%,100%,NA,NA,NA,NA,NA,61%,2%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,1%,-1%,0%
811,117883,Non-London,Primary,423,5,Low,"3,755",58,"3,812","1,746",135,574,177,227,128,106,31,111,98,116,154,"3,603",2307,98,160,56,3320,2795,119,314,71,4143,2235,72,178,57,3298,2773,119,321,71,4137,"2,162",110,190,52,"3,538","2,853",122,253,72,"4,421","2,238",89,193,44,"3,416","2,911",105,337,67,"4,493",2320,135,227,31,3603,"2,976",114,3812,574,31,13,37,67,-25,283,98%,2%,48%,4%,16%,5%,6%,4%,3%,1%,3%,3%,3%,4%,69%,3%,5%,2%,100%,NA,NA,NA,NA,NA,68%,2%,5%,2%,100%,NA,NA,NA,NA,NA,61%,3%,5%,1%,100%,NA,NA,NA,NA,NA,66%,3%,3%,3%,100%,NA,NA,NA,NA,NA,64%,4%,6%,1%,100%,NA,NA,NA,NA,NA,-5%,1%,1%,-1%,0%
811,117885,Non-London,Primary,206,9.2,Low,"4,392",193,"4,584","2,074",176,888,256,315,147,235,49,127,201,118,70,"4,657",2708,180,282,57,3900,2795,119,314,71,4143,2533,208,272,54,3884,2773,119,321,71,4137,"2,568",157,278,53,"3,890","2,853",122,253,72,"4,421","2,764",128,295,44,"4,115","2,911",105,337,67,"4,493",2962,176,315,49,4657,"2,976",114,4584,888,49,254,-4,33,-8,757,96%,4%,45%,4%,19%,5%,7%,3%,5%,1%,3%,4%,3%,2%,69%,5%,7%,1%,100%,NA,NA,NA,NA,NA,65%,5%,7%,1%,100%,NA,NA,NA,NA,NA,66%,4%,7%,1%,100%,NA,NA,NA,NA,NA,67%,3%,3%,3%,100%,NA,NA,NA,NA,NA,64%,4%,7%,1%,100%,NA,NA,NA,NA,NA,-5%,-1%,0%,0%,0%
811,117886,Non-London,Primary,414,14.7,Low,"4,261",111,"4,372","1,838",46,947,2,947,-1,204,0,169,51,63,128,"4,394",2448,64,468,0,3495,2795,119,314,71,4143,2452,26,752,0,3781,2773,119,321,71,4137,"2,608",25,883,0,"4,168","2,853",122,253,72,"4,421","2,713",18,916,0,"4,233","2,911",105,337,67,"4,493",2785,46,947,0,4394,"2,976",114,4372,947,0,337,-18,479,0,899,97%,3%,42%,1%,22%,0%,22%,0%,5%,0%,4%,1%,1%,3%,70%,2%,13%,0%,100%,NA,NA,NA,NA,NA,65%,1%,20%,0%,100%,NA,NA,NA,NA,NA,63%,1%,21%,0%,100%,NA,NA,NA,NA,NA,64%,0%,0%,3%,100%,NA,NA,NA,NA,NA,63%,1%,22%,0%,100%,NA,NA,NA,NA,NA,-7%,-1%,9%,0%,0%
811,117888,Non-London,Primary,376,4.8,Low,"3,823",107,"3,930","2,108",69,810,196,245,76,91,23,134,60,81,112,"4,004",2472,157,210,33,3399,2795,119,314,71,4143,2484,-19,240,35,3339,2773,119,321,71,4137,"2,554",104,277,37,"3,644","2,853",122,253,72,"4,421","2,686",63,255,33,"3,681","2,911",105,337,67,"4,493",2917,69,245,23,4004,"2,976",114,3930,810,23,445,-88,35,-10,605,97%,3%,53%,2%,20%,5%,6%,2%,2%,1%,3%,1%,2%,3%,73%,5%,6%,1%,100%,NA,NA,NA,NA,NA,74%,-1%,7%,1%,100%,NA,NA,NA,NA,NA,70%,3%,8%,1%,100%,NA,NA,NA,NA,NA,73%,2%,2%,3%,100%,NA,NA,NA,NA,NA,73%,2%,6%,1%,100%,NA,NA,NA,NA,NA,0%,-3%,0%,0%,0%
811,117889,Non-London,Primary,432,2.3,Low,"3,591",776,"4,367","2,192",80,817,182,304,89,159,36,222,15,92,110,"4,297",2468,118,239,50,3625,2795,119,314,71,4143,2608,125,273,51,4014,2773,119,321,71,4137,"2,665",126,278,51,"3,907","2,853",122,253,72,"4,421","2,786",127,284,44,"4,085","2,911",105,337,67,"4,493",3009,80,304,36,4297,"2,976",114,4367,817,36,541,-38,65,-14,672,82%,18%,51%,2%,19%,4%,7%,2%,4%,1%,5%,0%,2%,3%,68%,3%,7%,1%,100%,NA,NA,NA,NA,NA,65%,3%,7%,1%,100%,NA,NA,NA,NA,NA,68%,3%,7%,1%,100%,NA,NA,NA,NA,NA,68%,3%,2%,5%,100%,NA,NA,NA,NA,NA,70%,2%,7%,1%,100%,NA,NA,NA,NA,NA,2%,-1%,0%,0%,0%
811,118025,Non-London,Primary,102,3.3,Low,"4,993",215,"5,208","2,322",61,"1,257",299,352,203,110,52,162,64,87,163,"5,131",2769,306,465,59,4502,2795,119,314,71,4143,3041,307,492,74,5303,2773,119,321,71,4137,SUPP,179,375,SUPP,"4,634","2,853",122,253,72,"4,421","3,714",102,359,42,"5,256","2,911",105,337,67,"4,493",3579,61,352,52,5131,"2,976",114,5208,1257,52,810,-245,-113,-7,629,96%,4%,45%,1%,24%,6%,7%,4%,2%,1%,3%,1%,2%,3%,62%,7%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,6%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,SUPP,100%,NA,NA,NA,NA,NA,71%,2%,4%,3%,100%,NA,NA,NA,NA,NA,70%,1%,7%,1%,100%,NA,NA,NA,NA,NA,8%,-6%,-3%,0%,0%
811,118026,Non-London,Primary,87,0,Low,"5,351",301,"5,652","2,517",178,958,294,445,147,405,46,132,45,157,99,"5,422",SUPP,226,406,51,4394,2795,119,314,71,4143,3480,282,448,60,5673,2773,119,321,71,4137,"3,497",151,474,48,"5,945","2,853",122,253,72,"4,421","3,568",153,465,52,"5,636","2,911",105,337,67,"4,493",3475,178,445,46,5422,"2,976",114,5652,958,46,NA,-48,39,-5,1028,95%,5%,46%,3%,18%,5%,8%,3%,7%,1%,2%,1%,3%,2%,SUPP,5%,9%,1%,100%,NA,NA,NA,NA,NA,61%,5%,8%,1%,100%,NA,NA,NA,NA,NA,59%,3%,8%,1%,100%,NA,NA,NA,NA,NA,63%,3%,3%,2%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,-1%,0%,0%
811,118028,Non-London,Primary,70,6.1,Low,"5,659",200,"5,859","2,726",90,899,295,685,132,323,97,196,118,145,65,"5,771",4538,163,679,159,6951,2795,119,314,71,4143,3932,207,615,111,5920,2773,119,321,71,4137,"3,792",305,647,101,"6,216","2,853",122,253,72,"4,421","3,505",160,625,83,"5,564","2,911",105,337,67,"4,493",3625,90,685,97,5771,"2,976",114,5859,899,97,-913,-73,6,-62,-1180,97%,3%,47%,2%,16%,5%,12%,2%,6%,2%,3%,2%,3%,1%,65%,2%,10%,2%,100%,NA,NA,NA,NA,NA,66%,4%,10%,2%,100%,NA,NA,NA,NA,NA,61%,5%,10%,2%,100%,NA,NA,NA,NA,NA,63%,3%,2%,3%,100%,NA,NA,NA,NA,NA,63%,2%,12%,2%,100%,NA,NA,NA,NA,NA,-2%,0%,2%,0%,0%
811,118029,Non-London,Primary,211,1.9,Low,"4,198",74,"4,272","1,761",67,986,273,327,177,163,40,88,87,66,120,"4,156",2593,128,315,51,3705,2795,119,314,71,4143,2538,172,321,45,3902,2773,119,321,71,4137,"2,521",153,319,50,"3,913","2,853",122,253,72,"4,421","2,624",176,319,53,"4,052","2,911",105,337,67,"4,493",2747,67,327,40,4156,"2,976",114,4272,986,40,154,-61,12,-11,451,98%,2%,42%,2%,24%,7%,8%,4%,4%,1%,2%,2%,2%,3%,70%,3%,8%,1%,100%,NA,NA,NA,NA,NA,65%,4%,8%,1%,100%,NA,NA,NA,NA,NA,64%,4%,8%,1%,100%,NA,NA,NA,NA,NA,64%,4%,4%,2%,100%,NA,NA,NA,NA,NA,66%,2%,8%,1%,100%,NA,NA,NA,NA,NA,-4%,-1%,0%,0%,0%
811,118030,Non-London,Primary,403,9.4,Low,"3,864",254,"4,117","1,874",170,855,199,274,151,159,32,175,66,67,112,"4,136",2318,228,266,54,3554,2795,119,314,71,4143,2382,156,253,58,3539,2773,119,321,71,4137,"2,400",115,257,54,"3,582","2,853",122,253,72,"4,421","2,570",134,267,53,"3,948","2,911",105,337,67,"4,493",2729,170,274,32,4136,"2,976",114,4117,855,32,411,-58,8,-22,582,94%,6%,45%,4%,21%,5%,7%,4%,4%,1%,4%,2%,2%,3%,65%,6%,7%,2%,100%,NA,NA,NA,NA,NA,67%,4%,7%,2%,100%,NA,NA,NA,NA,NA,67%,3%,7%,2%,100%,NA,NA,NA,NA,NA,65%,3%,3%,4%,100%,NA,NA,NA,NA,NA,66%,4%,7%,1%,100%,NA,NA,NA,NA,NA,1%,-2%,0%,-1%,0%
811,118032,Non-London,Primary,171,14.6,Low,"4,515",65,"4,580","2,202",40,770,353,306,192,136,86,172,75,109,73,"4,514",2593,142,233,85,3823,2795,119,314,71,4143,2527,162,277,59,3949,2773,119,321,71,4137,SUPP,105,316,81,"4,243","2,853",122,253,72,"4,421","2,861",37,318,69,"4,268","2,911",105,337,67,"4,493",2972,40,306,86,4514,"2,976",114,4580,770,86,379,-102,73,1,691,99%,1%,SUPP,1%,SUPP,8%,7%,4%,3%,2%,4%,2%,2%,2%,68%,4%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,1%,4%,3%,100%,NA,NA,NA,NA,NA,NA,1%,7%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,1%,0%,0%
811,118033,Non-London,Primary,96,6.3,Low,"4,988",89,"5,078","2,555",264,871,360,370,238,137,61,193,64,141,85,"5,339",2818,210,336,96,4338,2795,119,314,71,4143,3038,189,362,106,4611,2773,119,321,71,4137,"3,126",266,388,91,"5,166","2,853",122,253,72,"4,421","3,360",260,373,70,"5,272","2,911",105,337,67,"4,493",3426,264,370,61,5339,"2,976",114,5078,871,61,608,54,34,-35,1001,98%,2%,48%,5%,16%,7%,7%,4%,3%,1%,4%,1%,3%,2%,65%,5%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,61%,5%,8%,2%,100%,NA,NA,NA,NA,NA,64%,5%,4%,5%,100%,NA,NA,NA,NA,NA,64%,5%,7%,1%,100%,NA,NA,NA,NA,NA,-1%,0%,-1%,-1%,0%
811,118034,Non-London,Primary,89,3.9,Low,"5,000",400,"5,399","2,926",84,895,287,366,236,280,71,152,95,197,51,"5,640",3200,206,322,81,4579,2795,119,314,71,4143,2969,148,324,64,4531,2773,119,321,71,4137,"3,417",71,406,80,"5,174","2,853",122,253,72,"4,421","3,987",55,390,73,"5,795","2,911",105,337,67,"4,493",3821,84,366,71,5640,"2,976",114,5399,895,71,621,-122,44,-10,1061,93%,7%,52%,1%,16%,5%,6%,4%,5%,1%,3%,2%,3%,1%,70%,4%,7%,2%,100%,NA,NA,NA,NA,NA,66%,3%,7%,1%,100%,NA,NA,NA,NA,NA,66%,1%,8%,2%,100%,NA,NA,NA,NA,NA,68%,1%,4%,2%,100%,NA,NA,NA,NA,NA,68%,1%,6%,1%,100%,NA,NA,NA,NA,NA,-2%,-3%,-1%,-1%,0%
811,118035,Non-London,Primary,112,0.9,Low,"4,484",81,"4,565","2,327",120,639,279,300,188,140,48,194,52,196,79,"4,562",2856,233,345,74,4395,2795,119,314,71,4143,2722,205,306,59,4041,2773,119,321,71,4137,"2,980",184,341,73,"4,636","2,853",122,253,72,"4,421","2,618",211,312,74,"4,286","2,911",105,337,67,"4,493",2966,120,300,48,4562,"2,976",114,4565,639,48,110,-113,-45,-26,167,98%,2%,51%,3%,14%,6%,7%,4%,3%,1%,4%,1%,4%,2%,65%,5%,8%,2%,100%,NA,NA,NA,NA,NA,67%,5%,8%,1%,100%,NA,NA,NA,NA,NA,64%,4%,7%,2%,100%,NA,NA,NA,NA,NA,61%,5%,4%,3%,100%,NA,NA,NA,NA,NA,65%,3%,7%,1%,100%,NA,NA,NA,NA,NA,0%,-2%,-1%,-1%,0%
811,117935,Non-London,Primary,531,12.6,Low,"3,589",75,"3,665","1,548",126,732,275,232,100,216,42,156,57,63,70,"3,617",2341,125,187,57,3514,2795,119,314,71,4143,2411,107,224,63,3740,2773,119,321,71,4137,"2,328",115,212,57,"3,594","2,853",122,253,72,"4,421","2,367",125,208,53,"3,692","2,911",105,337,67,"4,493",2279,126,232,42,3617,"2,976",114,3665,732,42,-62,1,45,-15,103,98%,2%,43%,3%,20%,8%,6%,3%,6%,1%,4%,2%,2%,2%,67%,4%,5%,2%,100%,NA,NA,NA,NA,NA,64%,3%,6%,2%,100%,NA,NA,NA,NA,NA,65%,3%,6%,2%,100%,NA,NA,NA,NA,NA,64%,3%,3%,4%,100%,NA,NA,NA,NA,NA,63%,3%,6%,1%,100%,NA,NA,NA,NA,NA,-4%,-1%,1%,-1%,0%
811,117936,Non-London,Primary,492,27.5,Medium,"4,337",189,"4,526","1,685",89,"1,173",191,246,240,212,32,176,92,58,124,"4,318",2805,79,367,62,3939,3325,159,388,102,4927,3006,90,297,58,4347,3225,132,326,70,4746,"2,961",80,255,62,"4,227","3,162",113,289,77,"4,729","2,964",91,279,53,"4,491","3,181",132,369,69,"4,930",2857,89,246,32,4318,"3,176",126,4526,1173,32,52,10,-121,-30,379,96%,4%,39%,2%,27%,4%,6%,6%,5%,1%,4%,2%,1%,3%,71%,2%,9%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,70%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,5%,3%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,-5%,0%,-3%,-1%,0%
811,117937,Non-London,Primary,262,33.7,Medium,"4,740",38,"4,778","2,180",56,"1,162",304,302,169,148,50,90,74,112,140,"4,785",3526,100,240,63,4838,3467,88,557,0,4838,3770,59,317,67,5210,3225,132,326,70,4746,"3,682",-23,365,74,"5,150","3,162",113,289,77,"4,729","3,619",69,328,58,"5,269","3,181",132,369,69,"4,930",3342,56,302,50,4785,"3,176",126,4778,1162,50,-184,-44,62,-13,-53,99%,1%,46%,1%,24%,6%,6%,4%,3%,1%,2%,2%,2%,3%,73%,2%,5%,1%,100%,NA,NA,NA,NA,NA,72%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,0%,7%,1%,100%,NA,NA,NA,NA,NA,69%,1%,3%,3%,100%,NA,NA,NA,NA,NA,70%,1%,6%,1%,100%,NA,NA,NA,NA,NA,-3%,-1%,1%,0%,0%
811,117939,Non-London,Primary,43,2.5,Low,"7,764",180,"7,944","2,796",871,980,851,897,257,275,151,358,90,237,287,"8,049",3480,294,542,164,5715,2795,119,314,71,4143,4367,182,639,192,7123,2773,119,321,71,4137,"4,380",285,767,152,"7,636","2,853",122,253,72,"4,421","3,794",849,925,179,"8,107","2,911",105,337,67,"4,493",3776,871,897,151,8049,"2,976",114,7944,980,151,296,577,355,-13,2334,98%,2%,35%,11%,12%,11%,11%,3%,3%,2%,4%,1%,3%,4%,61%,5%,9%,3%,100%,NA,NA,NA,NA,NA,61%,3%,9%,3%,100%,NA,NA,NA,NA,NA,57%,4%,10%,2%,100%,NA,NA,NA,NA,NA,46%,10%,4%,3%,100%,NA,NA,NA,NA,NA,47%,11%,11%,2%,100%,NA,NA,NA,NA,NA,-14%,6%,2%,-1%,0%
811,117940,Non-London,Primary,112,4.5,Low,"5,173",337,"5,510","2,672",101,"1,028",256,475,177,398,57,144,70,82,152,"5,612",2776,113,433,69,4205,2795,119,314,71,4143,3257,40,461,74,4903,2773,119,321,71,4137,SUPP,97,468,75,"5,587","2,853",122,253,72,"4,421","3,659",92,453,71,"5,573","2,911",105,337,67,"4,493",3700,101,475,57,5612,"2,976",114,5510,1028,57,924,-12,42,-12,1407,94%,6%,SUPP,2%,SUPP,5%,8%,3%,7%,1%,3%,1%,1%,3%,66%,3%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,1%,100%,NA,NA,NA,NA,NA,65%,2%,3%,2%,100%,NA,NA,NA,NA,NA,NA,2%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,-2%,-1%,0%
811,117941,Non-London,Primary,375,18,Low,"4,099",53,"4,152","1,813",204,953,196,318,95,188,37,168,73,72,124,"4,239",2826,271,241,41,4171,2795,119,314,71,4143,2709,242,217,40,4090,3225,132,326,70,4746,"2,765",150,244,49,"4,197","2,853",122,253,72,"4,421","3,086",75,298,55,"4,570","2,911",105,337,67,"4,493",2766,204,318,37,4239,"2,976",114,4152,953,37,-60,-67,77,-4,68,99%,1%,43%,5%,22%,5%,7%,2%,4%,1%,4%,2%,2%,3%,68%,7%,6%,1%,100%,NA,NA,NA,NA,NA,66%,6%,5%,1%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,68%,2%,2%,5%,100%,NA,NA,NA,NA,NA,65%,5%,7%,1%,100%,NA,NA,NA,NA,NA,-3%,-2%,1%,0%,0%
