LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1112CAT1,T1112CAT2,T1112CAT3,T1112CAT4,T1112CAT5,T1112CAT1LA,T1112CAT2LA,T1112CAT3LA,T1112CAT4LA,T1112CAT5LA,T1213CAT1,T1213CAT2,T1213CAT3,T1213CAT4,T1213CAT5,T1213CAT1LA,T1213CAT2LA,T1213CAT3LA,T1213CAT4LA,T1213CAT5LA,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1112CAT1,PT1112CAT2,PT1112CAT3,PT1112CAT4,PT1112CAT5,PT1112CAT1LA,PT1112CAT2LA,PT1112CAT3LA,PT1112CAT4LA,PT1112CAT5LA,PT1213CAT1,PT1213CAT2,PT1213CAT3,PT1213CAT4,PT1213CAT5,PT1213CAT1LA,PT1213CAT2LA,PT1213CAT3LA,PT1213CAT4LA,PT1213CAT5LA,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,117909,Non-London,Primary,218,48.2,High,"6,135",44,"6,179","2,360",76,"1,639",123,"1,020",-2,91,0,323,186,256,111,"6,183",4038,53,678,0,5442,3054,119,583,0,4480,3912,56,716,0,5464,3467,88,557,0,4838,3960,92,882,0,6021,3522,95,843,0,5114,"3,866",52,856,0,"5,614","3,661",78,244,105,"5,523","3,999",76,"1,020",0,"6,183","3,690",97,694,86,"5,737",-39,23,342,0,741,99%,1%,38%,1%,27%,2%,16%,0%,1%,0%,5%,3%,4%,2%,74%,1%,12%,0%,100%,NA,NA,NA,NA,NA,72%,1%,13%,0%,100%,NA,NA,NA,NA,NA,66%,2%,15%,0%,100%,NA,NA,NA,NA,NA,69%,1%,15%,0%,100%,NA,NA,NA,NA,NA,65%,1%,0%,5%,100%,NA,NA,NA,NA,NA,-9%,0%,-12%,5%,0%
811,117911,Non-London,Primary,412,8.5,Low,"3,865",156,"4,021","1,901",33,869,224,216,220,98,51,151,43,81,185,"4,072",2579,126,229,61,3624,2717,144,314,67,4125,2600,54,210,55,3535,2795,119,314,71,4143,2549,65,179,51,3566,2773,119,321,71,4137,"2,681",69,209,54,"3,826","2,853",122,253,72,"4,421","2,770",33,216,51,"4,072","2,911",105,337,67,"4,493",191,-93,-13,-10,448,96%,4%,47%,1%,21%,6%,5%,5%,2%,1%,4%,1%,2%,5%,71%,3%,6%,2%,100%,NA,NA,NA,NA,NA,74%,2%,6%,2%,100%,NA,NA,NA,NA,NA,71%,2%,5%,1%,100%,NA,NA,NA,NA,NA,70%,2%,5%,1%,100%,NA,NA,NA,NA,NA,68%,1%,5%,4%,100%,NA,NA,NA,NA,NA,-3%,-2%,-1%,2%,0%
811,117912,Non-London,Primary,230.5,7.8,Low,"4,578",134,"4,712","2,063",65,"1,022",223,245,253,188,53,108,79,44,138,"4,482",2475,107,223,52,3497,2717,144,314,67,4125,2640,85,236,49,3647,2795,119,314,71,4143,2496,59,211,56,3577,2773,119,321,71,4137,"2,711",58,219,53,"3,793","2,853",122,253,72,"4,421","3,085",65,245,53,"4,482","2,911",105,337,67,"4,493",610,-42,22,1,985,97%,3%,46%,1%,23%,5%,5%,6%,4%,1%,2%,2%,1%,3%,71%,3%,6%,1%,100%,NA,NA,NA,NA,NA,72%,2%,6%,1%,100%,NA,NA,NA,NA,NA,70%,2%,6%,2%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,69%,1%,6%,2%,100%,NA,NA,NA,NA,NA,-2%,-2%,0%,1%,0%
811,117916,Non-London,Primary,140.5,17.9,Low,"4,699",46,"4,745","2,142",33,756,307,386,365,152,67,114,62,79,172,"4,634",2639,61,390,73,4069,2717,144,314,67,4125,2636,28,361,77,3966,2795,119,314,71,4143,2659,119,329,66,4104,2773,119,321,71,4137,"2,948",47,391,71,"4,671","2,853",122,253,72,"4,421","2,898",33,386,67,"4,634","2,911",105,337,67,"4,493",259,-28,-4,-6,565,99%,1%,46%,1%,16%,7%,8%,8%,3%,1%,2%,1%,2%,4%,65%,1%,10%,2%,100%,NA,NA,NA,NA,NA,66%,1%,9%,2%,100%,NA,NA,NA,NA,NA,65%,3%,8%,2%,100%,NA,NA,NA,NA,NA,63%,1%,8%,2%,100%,NA,NA,NA,NA,NA,62%,1%,8%,2%,100%,NA,NA,NA,NA,NA,-3%,0%,-2%,0%,0%
811,117935,Non-London,Primary,491.5,12.6,Low,"3,906",55,"3,961","1,637",125,730,250,208,96,202,53,151,81,78,81,"3,692",2264,120,181,50,3483,2717,144,314,67,4125,2341,125,187,57,3514,2795,119,314,71,4143,2411,107,224,63,3740,2773,119,321,71,4137,"2,328",115,212,57,"3,594","2,853",122,253,72,"4,421","2,367",125,208,53,"3,692","2,911",105,337,67,"4,493",103,5,27,3,209,99%,1%,44%,3%,20%,7%,6%,3%,5%,1%,4%,2%,2%,2%,65%,3%,5%,1%,100%,NA,NA,NA,NA,NA,67%,4%,5%,2%,100%,NA,NA,NA,NA,NA,64%,3%,6%,2%,100%,NA,NA,NA,NA,NA,65%,3%,6%,2%,100%,NA,NA,NA,NA,NA,64%,3%,3%,4%,100%,NA,NA,NA,NA,NA,-1%,0%,-2%,3%,0%
811,117936,Non-London,Primary,466,27.5,Medium,"4,365",230,"4,595","1,853",91,"1,111",195,279,225,187,53,153,171,52,122,"4,491",2862,139,388,64,4481,3054,119,583,0,4480,2805,79,367,62,3939,3325,159,388,102,4927,3006,90,297,58,4347,3225,132,326,70,4746,"2,961",80,255,62,"4,227","3,162",113,289,77,"4,729","2,964",91,279,53,"4,491","3,181",132,369,69,"4,930",102,-48,-109,-11,10,95%,5%,41%,2%,25%,4%,6%,5%,4%,1%,3%,4%,1%,3%,64%,3%,9%,1%,100%,NA,NA,NA,NA,NA,71%,2%,9%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,70%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,5%,3%,100%,NA,NA,NA,NA,NA,2%,-1%,-4%,2%,0%
811,117937,Non-London,Primary,235,33.7,Medium,"5,091",33,"5,124","2,322",69,"1,297",295,328,164,161,58,165,208,121,81,"5,269",3500,129,242,52,4752,3314,174,317,84,4855,3526,100,240,63,4838,3467,88,557,0,4838,3770,59,317,67,5210,3225,132,326,70,4746,"3,682",-23,365,74,"5,150","3,162",113,289,77,"4,729","3,619",69,328,58,"5,269","3,181",132,369,69,"4,930",119,-60,86,6,517,99%,1%,44%,1%,25%,6%,6%,3%,3%,1%,3%,4%,2%,2%,74%,3%,5%,1%,100%,NA,NA,NA,NA,NA,73%,2%,5%,1%,100%,NA,NA,NA,NA,NA,72%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,0%,7%,1%,100%,NA,NA,NA,NA,NA,69%,1%,3%,3%,100%,NA,NA,NA,NA,NA,-5%,-2%,-2%,2%,0%
811,117939,Non-London,Primary,41.5,2.5,Low,"8,310",200,"8,510","2,542",849,"1,252",623,925,287,455,179,276,67,353,300,"8,107",3662,126,533,189,5700,2717,144,314,67,4125,3480,294,542,164,5715,2795,119,314,71,4143,4367,182,639,192,7123,2773,119,321,71,4137,"4,380",285,767,152,"7,636","2,853",122,253,72,"4,421","3,794",849,925,179,"8,107","2,911",105,337,67,"4,493",132,723,392,-10,2407,98%,2%,31%,10%,15%,8%,11%,4%,6%,2%,3%,1%,4%,4%,64%,2%,9%,3%,100%,NA,NA,NA,NA,NA,61%,5%,9%,3%,100%,NA,NA,NA,NA,NA,61%,3%,9%,3%,100%,NA,NA,NA,NA,NA,57%,4%,10%,2%,100%,NA,NA,NA,NA,NA,46%,10%,4%,3%,100%,NA,NA,NA,NA,NA,-18%,8%,-5%,0%,0%
811,117940,Non-London,Primary,112,4.5,Low,"5,131",312,"5,444","2,855",92,804,361,453,162,351,71,113,69,90,153,"5,573",2860,184,438,67,4508,2717,144,314,67,4125,2776,113,433,69,4205,2795,119,314,71,4143,3257,40,461,74,4903,2773,119,321,71,4137,SUPP,97,468,75,"5,587","2,853",122,253,72,"4,421","3,659",92,453,71,"5,573","2,911",105,337,67,"4,493",799,-92,15,4,1065,94%,6%,51%,2%,14%,6%,8%,3%,6%,1%,2%,1%,2%,3%,63%,4%,10%,1%,100%,NA,NA,NA,NA,NA,66%,3%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,1%,100%,NA,NA,NA,NA,NA,65%,2%,3%,2%,100%,NA,NA,NA,NA,NA,2%,-2%,-7%,1%,0%
811,117941,Non-London,Primary,349,18,Low,"4,688",41,"4,729","2,091",75,995,228,298,94,179,55,209,138,84,125,"4,570",2798,228,228,43,4114,2717,144,314,67,4125,2826,271,241,41,4171,2795,119,314,71,4143,2709,242,217,40,4090,3225,132,326,70,4746,"2,765",150,244,49,"4,197","2,853",122,253,72,"4,421","3,086",75,298,55,"4,570","2,911",105,337,67,"4,493",288,-153,70,12,456,99%,1%,46%,2%,22%,5%,7%,2%,4%,1%,5%,3%,2%,3%,68%,6%,6%,1%,100%,NA,NA,NA,NA,NA,68%,7%,6%,1%,100%,NA,NA,NA,NA,NA,66%,6%,5%,1%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,68%,2%,2%,5%,100%,NA,NA,NA,NA,NA,0%,-4%,-4%,4%,0%
811,117942,Non-London,Primary,68,19.4,Low,"6,180",146,"6,326","1,969",684,912,330,625,246,214,90,284,177,71,134,"5,735",3985,126,459,90,5593,2717,144,314,67,4125,3412,71,521,76,4908,2795,119,314,71,4143,3669,142,624,96,5557,2773,119,321,71,4137,SUPP,111,582,SUPP,"5,521","3,162",113,289,77,"4,729","2,881",684,625,90,"5,735","2,911",105,337,67,"4,493",-1104,558,166,0,142,98%,2%,34%,12%,16%,6%,11%,4%,4%,2%,5%,3%,1%,2%,71%,2%,8%,2%,100%,NA,NA,NA,NA,NA,70%,1%,11%,2%,100%,NA,NA,NA,NA,NA,66%,3%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,11%,SUPP,100%,NA,NA,NA,NA,NA,50%,12%,4%,5%,100%,NA,NA,NA,NA,NA,-21%,10%,-4%,3%,0%
811,117969,Non-London,Primary,81,6.8,Low,"5,502",224,"5,726",SUPP,75,SUPP,289,426,190,228,40,279,128,246,66,"5,770",3494,163,269,36,5254,2717,144,314,67,4125,3723,131,258,42,5408,2795,119,314,71,4143,3571,90,307,49,5256,2773,119,321,71,4137,"4,429",140,430,43,"6,662","2,853",122,253,72,"4,421",SUPP,75,426,40,"5,770","2,911",105,337,67,"4,493",SUPP,-88,157,4,516,96%,4%,39%,1%,27%,5%,7%,3%,4%,1%,5%,2%,4%,1%,67%,3%,5%,1%,100%,NA,NA,NA,NA,NA,69%,2%,5%,1%,100%,NA,NA,NA,NA,NA,68%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,3%,5%,100%,NA,NA,NA,NA,NA,SUPP,-2%,-2%,4%,0%
811,117970,Non-London,Primary,30,10,Low,"9,148",105,"9,254","4,184",67,"1,823",467,"1,097",255,285,145,248,270,113,48,"9,002",4035,140,942,131,6713,2717,144,314,67,4125,SUPP,37,929,142,7079,2795,119,314,71,4143,6631,76,1156,226,10126,2773,119,321,71,4137,"5,957",77,"1,145",130,"9,100","2,853",122,253,72,"4,421","6,007",67,"1,097",145,"9,002","2,911",105,337,67,"4,493",1972,-73,155,14,2289,99%,1%,46%,1%,20%,5%,12%,3%,3%,2%,3%,3%,1%,1%,60%,2%,14%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,13%,2%,100%,NA,NA,NA,NA,NA,65%,1%,11%,2%,100%,NA,NA,NA,NA,NA,65%,1%,13%,1%,100%,NA,NA,NA,NA,NA,66%,1%,3%,3%,100%,NA,NA,NA,NA,NA,6%,-1%,-11%,1%,0%
811,117971,Non-London,Primary,389,7.7,Low,"3,676",106,"3,782","1,807",92,567,197,278,143,122,67,143,78,88,93,"3,674",2351,116,181,48,3198,2717,144,314,67,4125,2390,120,196,33,3305,2795,119,314,71,4143,2362,64,225,48,3433,2773,119,321,71,4137,"2,388",81,242,60,"3,607","2,853",122,253,72,"4,421","2,374",92,278,67,"3,674","2,911",105,337,67,"4,493",23,-24,97,19,476,97%,3%,49%,3%,15%,5%,8%,4%,3%,2%,4%,2%,2%,3%,74%,4%,6%,2%,100%,NA,NA,NA,NA,NA,72%,4%,6%,1%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,64%,3%,4%,4%,100%,NA,NA,NA,NA,NA,-10%,-1%,-2%,2%,0%
811,117972,Non-London,Primary,36.5,2.8,Low,"8,693",174,"8,868","4,098",106,"1,318",508,"1,046",257,256,98,215,146,210,48,"8,308",4182,268,626,29,6519,2717,144,314,67,4125,SUPP,929,616,108,6541,2795,119,314,71,4143,3546,145,697,62,5831,2773,119,321,71,4137,"5,098",115,857,98,"7,725","2,853",122,253,72,"4,421","5,416",106,"1,046",98,"8,308","2,911",105,337,67,"4,493",1234,-162,420,69,1789,98%,2%,49%,1%,16%,6%,13%,3%,3%,1%,3%,2%,3%,1%,64%,4%,10%,0%,100%,NA,NA,NA,NA,NA,SUPP,14%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,12%,1%,100%,NA,NA,NA,NA,NA,66%,1%,11%,1%,100%,NA,NA,NA,NA,NA,65%,1%,3%,3%,100%,NA,NA,NA,NA,NA,1%,-3%,-7%,3%,0%
811,117973,Non-London,Primary,85,10.3,Low,"5,945",133,"6,078","2,792",148,"1,063",378,421,151,149,68,202,86,198,41,"5,697",3916,134,448,75,5389,2717,144,314,67,4125,3623,92,409,88,5176,3325,159,388,102,4927,3392,65,387,69,4896,2773,119,321,71,4137,"3,710",135,467,59,"6,000","2,853",122,253,72,"4,421","3,855",148,421,68,"5,697","2,911",105,337,67,"4,493",-61,14,-27,-7,308,98%,2%,49%,3%,19%,7%,7%,3%,3%,1%,4%,2%,3%,1%,73%,2%,8%,1%,100%,NA,NA,NA,NA,NA,70%,2%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,8%,1%,100%,NA,NA,NA,NA,NA,62%,2%,8%,1%,100%,NA,NA,NA,NA,NA,68%,3%,3%,4%,100%,NA,NA,NA,NA,NA,-5%,1%,-5%,3%,0%
811,117974,Non-London,Primary,239,13,Low,"4,339",83,"4,421","2,081",83,748,195,237,428,184,51,61,47,64,108,"4,288",2668,101,229,41,3774,2717,144,314,67,4125,2583,95,225,34,3575,2795,119,314,71,4143,2573,81,219,39,3616,2773,119,321,71,4137,SUPP,63,223,48,"3,965","2,853",122,253,72,"4,421","2,829",83,237,51,"4,288","2,911",105,337,67,"4,493",161,-18,8,10,514,98%,2%,49%,2%,17%,5%,6%,10%,4%,1%,1%,1%,1%,3%,71%,3%,6%,1%,100%,NA,NA,NA,NA,NA,72%,3%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,10%,1%,100%,NA,NA,NA,NA,NA,-5%,-1%,4%,0%,0%
811,117976,Non-London,Primary,109,13.8,Low,"5,157",98,"5,255","2,518",-29,"1,058",316,334,259,171,100,141,147,101,181,"5,297",3318,141,304,132,4958,3314,174,317,84,4855,3476,74,326,153,5096,2795,119,314,71,4143,3359,52,335,134,4932,3225,132,326,70,4746,"3,988",49,367,135,"5,859","3,162",113,289,77,"4,729","3,576",-29,334,100,"5,297","2,911",105,337,67,"4,493",258,-170,30,-32,339,98%,2%,48%,-1%,20%,6%,6%,5%,3%,2%,3%,3%,2%,3%,67%,3%,6%,3%,100%,NA,NA,NA,NA,NA,68%,1%,6%,3%,100%,NA,NA,NA,NA,NA,SUPP,1%,7%,3%,100%,NA,NA,NA,NA,NA,68%,1%,6%,2%,100%,NA,NA,NA,NA,NA,68%,-1%,5%,3%,100%,NA,NA,NA,NA,NA,1%,-4%,-1%,0%,0%
811,117977,Non-London,Primary,110,5.9,Low,"4,937",273,"5,210","2,105",75,"1,197",534,534,154,227,50,86,96,103,112,"5,274",3344,217,471,76,5136,2717,144,314,67,4125,3536,117,403,82,5525,2795,119,314,71,4143,3442,73,430,72,5355,2773,119,321,71,4137,"3,526",63,503,59,"5,783","2,853",122,253,72,"4,421","3,302",75,534,50,"5,274","2,911",105,337,67,"4,493",-42,-142,63,-26,138,95%,5%,40%,1%,23%,10%,10%,3%,4%,1%,2%,2%,2%,2%,65%,4%,9%,1%,100%,NA,NA,NA,NA,NA,64%,2%,7%,1%,100%,NA,NA,NA,NA,NA,64%,1%,8%,1%,100%,NA,NA,NA,NA,NA,61%,1%,9%,1%,100%,NA,NA,NA,NA,NA,63%,1%,3%,2%,100%,NA,NA,NA,NA,NA,-2%,-3%,-6%,1%,0%
811,117978,Non-London,Primary,364,12.9,Low,"3,697",78,"3,775","2,099",283,724,247,244,48,124,24,155,61,130,100,"4,238",2548,160,237,47,3666,2717,144,314,67,4125,2537,211,234,38,3676,2795,119,314,71,4143,2614,149,260,75,3925,2773,119,321,71,4137,"2,633",325,278,77,"4,221","2,853",122,253,72,"4,421","2,823",283,244,24,"4,238","2,911",105,337,67,"4,493",275,123,7,-23,572,98%,2%,50%,7%,17%,6%,6%,1%,3%,1%,4%,1%,3%,2%,70%,4%,6%,1%,100%,NA,NA,NA,NA,NA,69%,6%,6%,1%,100%,NA,NA,NA,NA,NA,67%,4%,7%,2%,100%,NA,NA,NA,NA,NA,62%,8%,7%,2%,100%,NA,NA,NA,NA,NA,67%,7%,1%,4%,100%,NA,NA,NA,NA,NA,-3%,3%,-5%,3%,0%
811,117979,Non-London,Primary,311,16.4,Low,"4,356",85,"4,441","1,734",148,"1,058",252,257,177,276,70,94,86,46,85,"4,284",2522,277,244,51,3784,2717,144,314,67,4125,2451,139,241,52,3439,2795,119,314,71,4143,2573,194,262,44,3768,2773,119,321,71,4137,"2,615",143,277,50,"3,932","2,853",122,253,72,"4,421","2,792",148,257,70,"4,284","2,911",105,337,67,"4,493",270,-129,13,19,500,98%,2%,40%,3%,25%,6%,6%,4%,6%,2%,2%,2%,1%,2%,67%,7%,6%,1%,100%,NA,NA,NA,NA,NA,71%,4%,7%,2%,100%,NA,NA,NA,NA,NA,68%,5%,7%,1%,100%,NA,NA,NA,NA,NA,67%,4%,7%,1%,100%,NA,NA,NA,NA,NA,65%,3%,4%,2%,100%,NA,NA,NA,NA,NA,-2%,-4%,-2%,1%,0%
811,117980,Non-London,Primary,125.5,11.4,Low,"4,624",69,"4,693","2,334",106,677,216,332,192,192,69,198,99,89,125,"4,629",3122,129,340,97,4423,2717,144,314,67,4125,3179,70,328,95,4511,2795,119,314,71,4143,3116,83,321,92,4668,2773,119,321,71,4137,SUPP,78,341,SUPP,"4,722","2,853",122,253,72,"4,421","3,011",106,332,69,"4,629","2,911",105,337,67,"4,493",-111,-23,-8,-28,206,99%,1%,50%,2%,15%,5%,7%,4%,4%,1%,4%,2%,2%,3%,71%,3%,8%,2%,100%,NA,NA,NA,NA,NA,70%,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,SUPP,100%,NA,NA,NA,NA,NA,65%,2%,4%,4%,100%,NA,NA,NA,NA,NA,-6%,-1%,-4%,2%,0%
811,117981,Non-London,Primary,147,5.4,Low,"4,975",265,"5,241","2,474",98,559,271,464,199,162,89,168,53,139,155,"4,831",2478,284,374,70,4054,2717,144,314,67,4125,2502,179,409,136,4014,2795,119,314,71,4143,2626,90,430,119,4158,2773,119,321,71,4137,"2,642",97,432,122,"4,251","2,853",122,253,72,"4,421","3,033",98,464,89,"4,831","2,911",105,337,67,"4,493",555,-186,90,19,777,95%,5%,51%,2%,12%,6%,10%,4%,3%,2%,3%,1%,3%,3%,61%,7%,9%,2%,100%,NA,NA,NA,NA,NA,62%,4%,10%,3%,100%,NA,NA,NA,NA,NA,63%,2%,10%,3%,100%,NA,NA,NA,NA,NA,62%,2%,10%,3%,100%,NA,NA,NA,NA,NA,63%,2%,4%,3%,100%,NA,NA,NA,NA,NA,2%,-5%,-5%,1%,0%
811,117982,Non-London,Primary,300,10.7,Low,"3,612",128,"3,740","1,861",44,544,272,258,40,100,41,172,35,79,91,"3,538",2418,176,314,78,3707,2717,144,314,67,4125,2427,100,318,82,3634,2795,119,314,71,4143,2503,64,271,76,3729,2773,119,321,71,4137,"2,398",58,282,66,"3,608","2,853",122,253,72,"4,421","2,405",44,258,41,"3,538","2,911",105,337,67,"4,493",-13,-132,-56,-37,-169,97%,3%,53%,1%,15%,8%,7%,1%,3%,1%,5%,1%,2%,3%,65%,5%,8%,2%,100%,NA,NA,NA,NA,NA,67%,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,66%,2%,8%,2%,100%,NA,NA,NA,NA,NA,68%,1%,1%,5%,100%,NA,NA,NA,NA,NA,3%,-4%,-7%,3%,0%
811,117983,Non-London,Primary,82,25.3,Medium,"6,226",879,"7,106","2,535",-9,"1,575",364,576,671,259,171,220,100,78,58,"6,599",3163,111,475,132,4752,2717,144,314,67,4125,3076,197,492,135,4792,2795,119,314,71,4143,3581,117,560,164,5413,3225,132,326,70,4746,"3,813",110,592,169,"5,858","2,853",122,253,72,"4,421","4,110",-9,576,171,"6,599","3,181",132,369,69,"4,930",947,-120,101,39,1847,88%,12%,38%,0%,24%,6%,9%,10%,4%,3%,3%,2%,1%,1%,67%,2%,10%,3%,100%,NA,NA,NA,NA,NA,64%,4%,10%,3%,100%,NA,NA,NA,NA,NA,66%,2%,10%,3%,100%,NA,NA,NA,NA,NA,65%,2%,10%,3%,100%,NA,NA,NA,NA,NA,62%,0%,10%,3%,100%,NA,NA,NA,NA,NA,-5%,-2%,0%,0%,0%
811,117984,Non-London,Primary,113,4.4,Low,"4,990",191,"5,181","2,268",121,732,377,465,182,299,91,177,96,115,145,"5,067",2470,161,675,100,4925,2717,144,314,67,4125,2685,178,645,82,4888,2795,119,314,71,4143,2773,144,442,82,4857,2773,119,321,71,4137,"2,853",188,423,85,"4,962","2,853",122,253,72,"4,421","3,000",121,465,91,"5,067","2,911",105,337,67,"4,493",530,-40,-210,-9,142,96%,4%,45%,2%,14%,7%,9%,4%,6%,2%,3%,2%,2%,3%,50%,3%,14%,2%,100%,NA,NA,NA,NA,NA,55%,4%,13%,2%,100%,NA,NA,NA,NA,NA,57%,3%,9%,2%,100%,NA,NA,NA,NA,NA,57%,4%,9%,2%,100%,NA,NA,NA,NA,NA,59%,2%,4%,3%,100%,NA,NA,NA,NA,NA,9%,-1%,-10%,1%,0%
811,117985,Non-London,Primary,285,4.6,Low,"3,620",131,"3,750","1,705",80,578,320,265,122,127,63,113,86,67,91,"3,618",2336,72,197,67,3345,2717,144,314,67,4125,2331,63,195,76,3308,2795,119,314,71,4143,2173,73,233,67,3252,2773,119,321,71,4137,"2,163",108,285,68,"3,395","2,853",122,253,72,"4,421","2,283",80,265,63,"3,618","2,911",105,337,67,"4,493",-53,8,68,-4,273,97%,3%,47%,2%,16%,9%,7%,3%,4%,2%,3%,2%,2%,3%,70%,2%,6%,2%,100%,NA,NA,NA,NA,NA,70%,2%,6%,2%,100%,NA,NA,NA,NA,NA,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,64%,3%,8%,2%,100%,NA,NA,NA,NA,NA,63%,2%,3%,3%,100%,NA,NA,NA,NA,NA,-7%,0%,-3%,1%,0%
811,117987,Non-London,Primary,182,7.1,Low,"4,676",63,"4,739","2,300",72,758,216,260,317,142,54,65,70,86,111,"4,451",2920,115,273,69,4125,2717,144,314,67,4125,2922,86,263,58,3883,2795,119,314,71,4143,2789,61,261,70,3874,2773,119,321,71,4137,"2,515",109,235,57,"3,753","2,853",122,253,72,"4,421","3,058",72,260,54,"4,451","2,911",105,337,67,"4,493",138,-43,-13,-15,326,99%,1%,52%,2%,17%,5%,6%,7%,3%,1%,1%,2%,2%,2%,71%,3%,7%,2%,100%,NA,NA,NA,NA,NA,75%,2%,7%,2%,100%,NA,NA,NA,NA,NA,72%,2%,7%,2%,100%,NA,NA,NA,NA,NA,67%,3%,6%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,-2%,-1%,0%,-1%,0%
811,117988,Non-London,Primary,80.5,8.1,Low,"5,603",290,"5,893","2,511",251,986,276,334,207,239,72,319,105,168,128,"5,597",3512,187,259,44,5262,2717,144,314,67,4125,3651,96,307,65,5108,2795,119,314,71,4143,3629,96,271,65,5125,2773,119,321,71,4137,SUPP,171,328,SUPP,"5,267","2,853",122,253,72,"4,421","3,497",251,334,72,"5,597","2,911",105,337,67,"4,493",-15,64,75,28,335,95%,5%,45%,4%,18%,5%,6%,4%,4%,1%,6%,2%,3%,2%,67%,4%,5%,1%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,5%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,6%,SUPP,100%,NA,NA,NA,NA,NA,63%,4%,4%,6%,100%,NA,NA,NA,NA,NA,-4%,0%,-1%,5%,0%
